occurrence_no,record_type,reid_no,flags,collection_no,identified_name,identified_rank,identified_no,difference,accepted_name,accepted_rank,accepted_no,early_interval,late_interval,max_ma,min_ma,reference_no
513401,occ,,,51949,Rebbachisaurus tessonei,species,63873,recombined as,Limaysaurus tessonei,species,63873,Early Cenomanian,,99.6,93.5,13863
513402,occ,,,51950,Rebbachisaurus tessonei,species,63873,recombined as,Limaysaurus tessonei,species,63873,Early Cenomanian,,99.6,93.5,13863
513418,occ,26408,,51955,n. gen. Gondwanatitan n. sp. faustoi,species,66574,,Gondwanatitan faustoi,species,66574,Late Campanian,Early Maastrichtian,83.5,66,13867
513422,occ,,,51957,Titanosauridae indet.,family,38680,,Titanosauridae,family,38680,Senonian,,89.3,66,13868
513425,occ,,,51958,Titanosauridae indet.,family,38680,,Titanosauridae,family,38680,Late Maastrichtian,,70.6,66,13868
513428,occ,17914,,51959,Titanosaurinae indet.,subfamily,53965,,Titanosaurinae,subfamily,53965,Late Maastrichtian,,70.6,66,17227
513429,occ,17913,,51960,Titanosauridae indet.,family,38680,,Titanosauridae,family,38680,Late Maastrichtian,,70.6,66,17227
513477,occ,,,32370,n. gen. Rocasaurus n. sp. muniozi,species,66613,,Rocasaurus muniozi,species,66613,Late Campanian,Early Maastrichtian,83.5,66,13885
513478,occ,,,32370,cf. Rocasaurus sp.,genus,66612,,Rocasaurus,genus,66612,Late Campanian,Early Maastrichtian,83.5,66,13885
513486,occ,,,51971,n. gen. Quaesitosaurus n. sp. orientalis,species,66618,,Quaesitosaurus orientalis,species,66618,Campanian,,83.6,72.1,13888
513500,occ,,,51981,n. gen. Argentinosaurus n. sp. huinculensis,species,66646,,Argentinosaurus huinculensis,species,66646,Late Cenomanian,Turonian,99.6,89.8,13901
513529,occ,,,51990,Camarasaurus sp.,genus,38697,,Camarasaurus,genus,38697,Kimmeridgian,Tithonian,157.3,145,13903
513530,occ,,,51991,Camarasaurus sp.,genus,38697,,Camarasaurus,genus,38697,Kimmeridgian,Tithonian,157.3,145,13903
513531,occ,30713,,51992,n. gen. Seismosaurus n. sp. halli,species,66615,recombined as,Diplodocus hallorum,species,66615,Kimmeridgian,Tithonian,157.3,145,13886
513532,occ,,,51993,n. gen. Aegyptosaurus n. sp. baharijensis,species,66662,,Aegyptosaurus baharijensis,species,66662,Early Cenomanian,,99.6,93.5,13906
513533,occ,,,51744,Aegyptosaurus sp.,genus,38681,,Aegyptosaurus,genus,38681,Early Cenomanian,,99.6,93.5,13906
513534,occ,,,25127,aff. Aegyptosaurus sp.,genus,38681,,Aegyptosaurus,genus,38681,Early Cenomanian,,99.6,93.5,13906
513535,occ,,,25127,Sauropoda indet.,unranked clade,38653,,Sauropoda,unranked clade,38653,Early Cenomanian,,99.6,93.5,13906
513536,occ,,,51994,Aegyptosaurus baharijensis,species,66662,,Aegyptosaurus baharijensis,species,66662,Early Cenomanian,,99.6,93.5,13906
513591,occ,,,52021,Titanosaurus n. sp. robustus,species,64319,nomen dubium,Neuquensaurus,genus,64317,Late Campanian,Early Maastrichtian,83.5,66,59060
513601,occ,26855,,52030,Titanosauria indet.,unranked clade,55585,,Titanosauria,unranked clade,55585,Cenomanian,Campanian,100.5,72.1,41410
513602,occ,26853,,52031,Titanosauriformes indet.,unranked clade,57468,,Titanosauriformes,unranked clade,57468,Cenomanian,Turonian,100.5,89.8,41410
513609,occ,,,52035,Titanosauridae indet.,family,38680,,Titanosauridae,family,38680,Late Campanian,,83.5,70.6,13836
513642,occ,,,52045,cf. Astrodon johnstoni,species,64601,nomen dubium,Sauropoda,unranked clade,38653,Albian,,113,100.5,13937
513643,occ,13679,,52046,Titanosauriformes indet.,unranked clade,57468,,Titanosauriformes,unranked clade,57468,Late Aptian,Early Albian,122.46,109,14875
513908,occ,,,52087,Alamosaurus sanjuanensis,species,63399,,Alamosaurus sanjuanensis,species,63399,Late Maastrichtian,,70.6,66,13959
513911,occ,,,52090,Alamosaurus sanjuanensis,species,63399,,Alamosaurus sanjuanensis,species,63399,Maastrichtian,,72.1,66,13959
513913,occ,,,52091,Alamosaurus sanjuanensis,species,63399,,Alamosaurus sanjuanensis,species,63399,Maastrichtian,,72.1,66,13959
515074,occ,13378,I,52148,Brontopodus birdi,species,67217,,Brontopodus birdi,species,67217,Albian,,113,100.5,14222
515077,occ,15622,I,52149,Brontopodus birdi,species,67217,,Brontopodus birdi,species,67217,Albian,,113,100.5,15506
515369,occ,13379,I,52179,Brontopodus birdi,species,67217,,Brontopodus birdi,species,67217,Early Albian,,112.03,109,14222
516307,occ,,,52110,Diplodocidae indet.,family,38664,,Diplodocidae,family,38664,Middle Tithonian,,150.8,145,13981
516316,occ,15623,I,52250,Brontopodus birdi,species,67217,,Brontopodus birdi,species,67217,Albian,,113,100.5,15506
516320,occ,15629,I,52253,Brontopodus birdi,species,67217,,Brontopodus birdi,species,67217,Albian,,113,100.5,15506
516483,occ,13279,,28366,Eobrontosaurus yahnahpin,species,66835,recombined as,Brontosaurus yahnahpin,species,66834,Kimmeridgian,Tithonian,157.3,145,14072
516484,occ,15625,I,52327,Brontopodus birdi,species,67217,,Brontopodus birdi,species,67217,Albian,,113,100.5,15506
516488,occ,15624,I,52334,Brontopodus birdi,species,67217,,Brontopodus birdi,species,67217,Albian,,113,100.5,15506
516601,occ,15637,I,52339,Brontopodus birdi,species,67217,,Brontopodus birdi,species,67217,Albian,,113,100.5,15506
516657,occ,28422,,52343,Somphospondyli indet.,unranked clade,66514,,Somphospondyli,unranked clade,66514,Valanginian,Barremian,139.8,125,46153
516662,occ,22384,,36144,aff. Euhelopodidae indet.,unranked clade,38699,,Euhelopodidae,unranked clade,38699,Barremian,Aptian,129.4,113,31132
516663,occ,,,48872,Euhelopodidae indet.,unranked clade,38699,,Euhelopodidae,unranked clade,38699,Tithonian,Berriasian,152.1,139.8,31086
517471,occ,15626,I,52445,Brontopodus birdi,species,67217,,Brontopodus birdi,species,67217,Albian,,113,100.5,15506
517670,occ,,,52506,Bothriospondylus n. sp. robustus,species,66912,nomen dubium,Macronaria,unranked clade,57438,Late Bathonian,,167.7,164.7,14124
517671,occ,,,52507,Cetiosaurus sp.,genus,38657,,Cetiosaurus,genus,38657,Bathonian,,168.3,166.1,19212
517672,occ,,,52508,Cetiosaurus longus,species,66830,nomen dubium,Sauropoda,unranked clade,38653,Bathonian,,168.3,166.1,14071
517673,occ,13322,,52509,Cetiosaurus medius,species,66829,nomen dubium,Sauropoda,unranked clade,38653,Late Bathonian,,167.7,164.7,14124
517674,occ,13332,,52510,Cetiosaurus oxoniensis,species,66688,,Cetiosaurus oxoniensis,species,66688,Bathonian,,168.3,166.1,14142
517807,occ,13380,I,52535,n. gen. Brontopodus n. sp. birdi,species,67217,,Brontopodus birdi,species,67217,Albian,,113,100.5,14222
517839,occ,,,52537,Sauropoda indet.,unranked clade,38653,,Sauropoda,unranked clade,38653,Albian,,113,100.5,14010
517866,occ,,,52538,Sauropoda indet.,unranked clade,38653,,Sauropoda,unranked clade,38653,Albian,,113,100.5,14010
518002,occ,,,49653,Ornithopsis n. sp. greppini,species,82952,nomen dubium,Ornithopsis,genus,52990,Early Kimmeridgian,,155.7,150.8,52718
518060,occ,34388,,52575,Oplosaurus n. sp. armatus,species,67037,,Oplosaurus armatus,species,67037,Valanginian,Barremian,139.8,125,12784
518083,occ,13334,,52591,Cetiosaurus oxoniensis,species,66688,,Cetiosaurus oxoniensis,species,66688,Bathonian,,168.3,166.1,14142
518383,occ,,,52631,Cetiosaurus glymptonensis,species,67002,nomen dubium,Diplodocoidea,unranked clade,57362,Late Bathonian,,167.7,164.7,14142
518384,occ,34429,,52632,Cetiosaurus brevis,species,66732,nomen dubium,Cetiosaurus,genus,38657,Late Hauterivian,Early Aptian,136.4,122.46,14142
518512,occ,,,52666,Sauropoda indet.,unranked clade,38653,,Sauropoda,unranked clade,38653,Albian,,113,100.5,14029
518532,occ,,,52127,Sauropoda indet.,unranked clade,38653,,Sauropoda,unranked clade,38653,Aptian,,125,113,14000
518534,occ,,,52674,Pelorosaurus humerocristatus,species,67041,recombined as,Duriatitan humerocristatus,species,67006,Berriasian,,145,139.8,14172
518538,occ,25224,,52676,Astrodon n. sp. johnstoni,species,64601,nomen dubium,Sauropoda,unranked clade,38653,Early Aptian,,125.45,122.46,25475
518619,occ,,,52699,Gigantosaurus megalonyx,species,67008,nomen dubium,Sauropoda,unranked clade,38653,Kimmeridgian,Tithonian,157.3,145,14179
518620,occ,,,52700,n. gen. Gigantosaurus n. sp. megalonyx,species,67008,nomen dubium,Sauropoda,unranked clade,38653,Kimmeridgian,Tithonian,157.3,145,14179
518621,occ,13361,,52701,Ornithopsis humerocristatus,species,67007,recombined as,Duriatitan humerocristatus,species,67006,Kimmeridgian,Tithonian,157.3,145,14158
518631,occ,,,52704,Sauropoda indet.,unranked clade,38653,,Sauropoda,unranked clade,38653,Albian,,113,100.5,14187
518634,occ,,,52705,Sauropoda indet.,unranked clade,38653,,Sauropoda,unranked clade,38653,Albian,,113,100.5,14187
518637,occ,,,52706,Sauropoda indet.,unranked clade,38653,,Sauropoda,unranked clade,38653,Albian,,113,100.5,14187
518639,occ,,,52707,Sauropoda indet.,unranked clade,38653,,Sauropoda,unranked clade,38653,Albian,,113,100.5,14187
518641,occ,,,52708,Sauropoda indet.,unranked clade,38653,,Sauropoda,unranked clade,38653,Albian,,113,100.5,14187
518645,occ,,,52710,Sauropoda indet.,unranked clade,38653,,Sauropoda,unranked clade,38653,Albian,,113,100.5,14187
518647,occ,,,52711,Sauropoda indet.,unranked clade,38653,,Sauropoda,unranked clade,38653,Albian,,113,100.5,14187
518649,occ,,,52712,Sauropoda indet.,unranked clade,38653,,Sauropoda,unranked clade,38653,Albian,,113,100.5,14187
518652,occ,,,52713,Sauropoda indet.,unranked clade,38653,,Sauropoda,unranked clade,38653,Albian,,113,100.5,14187
518657,occ,,,52715,Sauropoda indet.,unranked clade,38653,,Sauropoda,unranked clade,38653,Albian,,113,100.5,14187
518660,occ,,,52716,Sauropoda indet.,unranked clade,38653,,Sauropoda,unranked clade,38653,Albian,,113,100.5,14187
518663,occ,,,52717,Sauropoda indet.,unranked clade,38653,,Sauropoda,unranked clade,38653,Albian,,113,100.5,14187
518665,occ,,,52718,Sauropoda indet.,unranked clade,38653,,Sauropoda,unranked clade,38653,Albian,,113,100.5,14187
518666,occ,,,52719,Sauropoda indet.,unranked clade,38653,,Sauropoda,unranked clade,38653,Albian,,113,100.5,14187
518668,occ,,,52720,Sauropoda indet.,unranked clade,38653,,Sauropoda,unranked clade,38653,Albian,,113,100.5,14187
518671,occ,,,52722,Sauropoda indet.,unranked clade,38653,,Sauropoda,unranked clade,38653,Albian,,113,100.5,14187
518674,occ,,,52723,Sauropoda indet.,unranked clade,38653,,Sauropoda,unranked clade,38653,Albian,,113,100.5,14187
518676,occ,,,52724,Sauropoda indet.,unranked clade,38653,,Sauropoda,unranked clade,38653,Albian,,113,100.5,14187
518677,occ,,,52725,Sauropoda indet.,unranked clade,38653,,Sauropoda,unranked clade,38653,Albian,,113,100.5,14187
518679,occ,,,52726,Sauropoda indet.,unranked clade,38653,,Sauropoda,unranked clade,38653,Albian,,113,100.5,14187
518682,occ,,,52728,Sauropoda indet.,unranked clade,38653,,Sauropoda,unranked clade,38653,Albian,,113,100.5,14187
518684,occ,,,52729,Sauropoda indet.,unranked clade,38653,,Sauropoda,unranked clade,38653,Albian,,113,100.5,14187
518687,occ,,,52731,Sauropoda indet.,unranked clade,38653,,Sauropoda,unranked clade,38653,Albian,,113,100.5,14187
518689,occ,,,52732,Sauropoda indet.,unranked clade,38653,,Sauropoda,unranked clade,38653,Albian,,113,100.5,14187
518692,occ,,,52734,Sauropoda indet.,unranked clade,38653,,Sauropoda,unranked clade,38653,Albian,,113,100.5,14187
518694,occ,,,52735,Sauropoda indet.,unranked clade,38653,,Sauropoda,unranked clade,38653,Albian,,113,100.5,14187
518695,occ,,,52736,Sauropoda indet.,unranked clade,38653,,Sauropoda,unranked clade,38653,Aptian,,125,113,14187
519368,occ,,IF,52810,Parabrontopodus sp.,genus,68971,,Parabrontopodus,genus,68971,Kimmeridgian,,157.3,152.1,14210
519390,occ,30391,,52815,Camarasaurus sp.,genus,38697,,Camarasaurus,genus,38697,Kimmeridgian,Tithonian,157.3,145,46207
519391,occ,13374,,52816,Camarasaurus sp.,genus,38697,,Camarasaurus,genus,38697,Kimmeridgian,Tithonian,157.3,145,46207
519392,occ,,,52816,n. gen. Elosaurus n. sp. parvus,species,66540,recombined as,Brontosaurus parvus,species,66540,Kimmeridgian,Tithonian,157.3,145,13855
519620,occ,27920,,52855,Cedarosaurus weiskopfae,species,64906,,Cedarosaurus weiskopfae,species,64906,Early Albian,Middle Albian,112.03,105.3,42808
519626,occ,18625,,52858,Titanosauriformes indet.,unranked clade,57468,,Titanosauriformes,unranked clade,57468,Barremian,,129.4,125,19215
519627,occ,,,52858,Camarasauridae indet.,family,38696,,Camarasauridae,family,38696,Barremian,,129.4,125,14236
519659,occ,,,52862,Sauropoda indet.,unranked clade,38653,,Sauropoda,unranked clade,38653,Barremian,,129.4,125,14236
519664,occ,,,52863,Titanosauridae indet.,family,38680,,Titanosauridae,family,38680,Hauterivian,,132.9,129.4,14236
519703,occ,29178,,52865,Sauroposeidon proteles,species,66617,,Sauroposeidon proteles,species,66617,Late Aptian,,122.46,112.03,48389
519728,occ,,,52815,Apatosaurus sp.,genus,38665,,Apatosaurus,genus,38665,Kimmeridgian,Tithonian,157.3,145,15179
519822,occ,,,52887,Rebbachisaurus garasbae,species,65368,,Rebbachisaurus garasbae,species,65368,Albian,Cenomanian,113,93.9,13037
519823,occ,,,52887,cf. Rebbachisaurus sp.,genus,38679,,Rebbachisaurus,genus,38679,Albian,Cenomanian,113,93.9,13037
519824,occ,25839,,52887,Titanosauriformes indet.,unranked clade,57468,,Titanosauriformes,unranked clade,57468,Albian,Cenomanian,113,93.9,38081
519825,occ,,,52887,Sauropoda indet.,unranked clade,38653,,Sauropoda,unranked clade,38653,Albian,Cenomanian,113,93.9,13037
519828,occ,18817,,52890,Sauropoda ? indet.,unranked clade,38653,,Sauropoda,unranked clade,38653,Berriasian,,145,139.8,54299
519937,occ,19387,,52909,Aeolosaurus n. sp. colhuehuapensis,species,100435,,Aeolosaurus colhuehuapensis,species,100435,Campanian,Maastrichtian,83.6,66,24300
519943,occ,,F,52910,Faveoloolithidae indet.,family,56971,,Faveoloolithidae,family,56971,Late Cretaceous,,100.5,66,17235
519947,occ,32772,,52916,Mamenchisauridae indet. B informal,family,53026,obsolete variant of,Mamenchisauridae,family,53026,Middle Jurassic,Late Jurassic,174.1,145,46015
519960,occ,,,52917,Sauropoda indet.,unranked clade,38653,,Sauropoda,unranked clade,38653,Kimmeridgian,Tithonian,157.3,145,56009
519962,occ,25236,IF,52919,n. gen. Parabrontopodus n. sp. mcintoshi,species,102844,,Parabrontopodus mcintoshi,species,102844,Kimmeridgian,Tithonian,157.3,145,36766
519970,occ,,,52920,Sauropoda indet.,unranked clade,38653,,Sauropoda,unranked clade,38653,Kimmeridgian,Tithonian,157.3,145,56009
519976,occ,,,52921,Sauropoda indet.,unranked clade,38653,,Sauropoda,unranked clade,38653,Kimmeridgian,Tithonian,157.3,145,56009
519983,occ,,,52925,Sauropoda indet.,unranked clade,38653,,Sauropoda,unranked clade,38653,Maastrichtian,,72.1,66,14289
520079,occ,,,49338,Brachiosaurus sp.,genus,38677,,Brachiosaurus,genus,38677,Late Kimmeridgian,Tithonian,155.7,145,14306
520130,occ,,F,52981,Faveoloolithus sp.,genus,84321,,Faveoloolithus,genus,84321,Santonian,Campanian,86.3,72.1,14322
520132,occ,,F,52982,Faveoloolithus sp.,genus,84321,,Faveoloolithus,genus,84321,Santonian,Campanian,86.3,72.1,14322
520135,occ,,F,52984,Faveoloolithus sp.,genus,84321,,Faveoloolithus,genus,84321,Santonian,Campanian,86.3,72.1,14322
520487,occ,,,53041,Sauropoda indet.,unranked clade,38653,,Sauropoda,unranked clade,38653,Kimmeridgian,,157.3,152.1,14332
520505,occ,31051,,52816,Brontosaurus parvus,species,319100,,Brontosaurus parvus,species,66540,Kimmeridgian,Tithonian,157.3,145,55026
520757,occ,23579,IF,53144,n. gen. Ravatichnus n. sp. kotshnevi,species,173457,,Ravatichnus kotshnevi,species,173457,Middle Jurassic,Late Jurassic,174.1,145,40505
520763,occ,,,39680,Sauropoda ? indet.,unranked clade,38653,,Sauropoda,unranked clade,38653,Barremian,Aptian,129.4,113,8702
520764,occ,34730,,39680,Sibirotitan astrosacralis,species,371006,,Sibirotitan astrosacralis,species,371006,Barremian,Aptian,129.4,113,65771
520777,occ,,,53148,Titanosauriformes indet.,unranked clade,57468,,Titanosauriformes,unranked clade,57468,Hauterivian,Barremian,132.9,125,14367
520778,occ,13460,,53149,n. gen. Ferganasaurus n. sp. verzilini,species,67550,,Ferganasaurus verzilini,species,67550,Callovian,,166.1,163.5,14368
520779,occ,,,53150,Sauropoda indet.,unranked clade,38653,,Sauropoda,unranked clade,38653,Callovian,,166.1,163.5,14368
520899,occ,,,14392,Astrodon sp.,genus,38674,nomen dubium,Macronaria,unranked clade,57438,Late Aptian,Early Albian,122.46,109,1219
520985,occ,32761,,49651,Ultrasaurus n. sp. tabriensis,species,56451,nomen dubium,Sauropoda,unranked clade,38653,Aptian,Early Albian,125,109,36097
521203,occ,,,53332,n. gen. Pukyongosaurus n. sp. millenniumi,species,83100,nomen dubium,Titanosauriformes,unranked clade,57468,Hauterivian,Barremian,132.9,125,44394
521208,occ,,,53335,Sauropoda indet.,unranked clade,38653,,Sauropoda,unranked clade,38653,Hauterivian,Barremian,132.9,125,54333
521530,occ,18133,IF,53479,Megaloolithus siruguei,species,67202,,Megaloolithus siruguei,species,67202,Maastrichtian,,72.1,66,17740
521531,occ,,,53480,Hypselosaurus ? sp.,genus,38689,,Hypselosaurus,genus,38689,Maastrichtian,,72.1,66,30925
521532,occ,18134,IF,53481,Megaloolithus siruguei,species,67202,,Megaloolithus siruguei,species,67202,Late Maastrichtian,,70.6,66,17740
521533,occ,,,53482,Hypselosaurus priscus,species,65144,nomen dubium,Hypselosaurus,genus,38689,Maastrichtian,,72.1,66,17127
521534,occ,20639,,53483,"""Hypselosaurus"" sp.",genus,38689,,Hypselosaurus,genus,38689,Maastrichtian,,72.1,66,27285
521667,occ,,,53512,Titanosauriformes indet.,unranked clade,57468,,Titanosauriformes,unranked clade,57468,Middle Bathonian,Late Bathonian,167.7,164.7,14435
521668,occ,,,53512,Sauropoda indet.,unranked clade,38653,,Sauropoda,unranked clade,38653,Middle Bathonian,Late Bathonian,167.7,164.7,14435
521709,occ,,,53518,Ceteosaurus n. sp. glymptonensis,species,97334,"misspelling of, nomen dubium",Diplodocoidea,unranked clade,57362,Late Bathonian,,167.7,164.7,23773
521712,occ,,,53520,Ceteosaurus n. sp. oxoniensis,species,97333,recombined as,Cetiosaurus oxoniensis,species,66688,Late Bathonian,,167.7,164.7,23773
521713,occ,21392,,53521,Cetiosaurus n. sp. medius,species,66829,nomen dubium,Sauropoda,unranked clade,38653,Bajocian,,170.3,168.3,14071
521714,occ,,,53522,Cetiosaurus medius,species,66829,nomen dubium,Sauropoda,unranked clade,38653,Bajocian,,170.3,168.3,14071
521715,occ,21393,,53523,Cetiosaurus n. sp. longus,species,66830,nomen dubium,Sauropoda,unranked clade,38653,Kimmeridgian,,157.3,152.1,14071
521716,occ,21394,,53524,Cetiosaurus n. sp. longus,species,66830,nomen dubium,Sauropoda,unranked clade,38653,Kimmeridgian,,157.3,152.1,14071
521717,occ,20804,,53525,Cetiosaurus n. sp. epioolithicus,species,67708,nomen nudum,Sauropoda,unranked clade,38653,Bajocian,,170.3,168.3,14456
521753,occ,,,53540,Sauropoda indet.,unranked clade,38653,,Sauropoda,unranked clade,38653,Middle Callovian,,164.7,161.2,14470
521768,occ,,,53542,Sauropoda indet.,unranked clade,38653,,Sauropoda,unranked clade,38653,Albian,,113,100.5,14492
522040,occ,,,53658,n. gen. Tienshanosaurus n. sp. chitaiensis,species,54866,nomen dubium,Tienshanosaurus,genus,38703,Oxfordian,,163.5,157.3,24250
522048,occ,,,53662,Mamenchisaurus n. sp. hochuanensis,species,56463,,Mamenchisaurus hochuanensis,species,56463,Oxfordian,,163.5,157.3,63565
522064,occ,,,53665,Omeisaurus n. sp. luoquanensis,species,65669,nomen dubium,Omeisaurus,genus,38702,Middle Jurassic,,174.1,163.5,28519
522073,occ,,,53667,n. gen. Zizhongosaurus n. sp. chuanchengensis,species,65675,nomen dubium,Sauropoda,unranked clade,38653,Aalenian,Bajocian,174.1,168.3,17258
522076,occ,,,53670,n. gen. Bellusaurus n. sp. sui,species,54862,,Bellusaurus sui,species,54862,Oxfordian,,163.5,157.3,9264
522077,occ,,,53671,Omeisaurus junghsiensis,species,56461,,Omeisaurus junghsiensis,species,56461,Middle Jurassic,,174.1,163.5,14475
522079,occ,13723,,53673,n. gen. Lancanjiangosaurus n. sp. cachuensis,species,65651,nomen nudum,Sauropoda,unranked clade,38653,Middle Jurassic,,174.1,163.5,46057
