occurrence_no,record_type,reid_no,flags,collection_no,identified_name,identified_rank,identified_no,difference,accepted_name,accepted_rank,accepted_no,early_interval,late_interval,max_ma,min_ma,reference_no
1197399,occ,,,93277,Buteo sp.,genus,39325,,Buteo,genus,39325,Late Pleistocene,,0.126,0.0117,50406
1197400,occ,,,93277,Aquila chrysaetos,species,368058,,Aquila chrysaetos,species,94489,Late Pleistocene,,0.126,0.0117,50406
1197401,occ,,,93277,Polyborus plancus,species,368061,,Polyborus plancus,species,289544,Late Pleistocene,,0.126,0.0117,50406
1197402,occ,,,93277,Falco sparverius,species,133779,,Falco sparverius,species,133779,Late Pleistocene,,0.126,0.0117,50406
1197403,occ,,,93277,Falco columbarius,species,369249,,Falco columbarius,species,369249,Late Pleistocene,,0.126,0.0117,50406
1197404,occ,,,93277,Falco rusticolus,species,369250,,Falco rusticolus,species,369250,Late Pleistocene,,0.126,0.0117,50406
1197405,occ,,,93277,Falco mexicanus,species,161516,,Falco mexicanus,species,161516,Late Pleistocene,,0.126,0.0117,50406
1197406,occ,,,93277,Dendragapus obscurus,species,368032,,Dendragapus obscurus,species,291542,Late Pleistocene,,0.126,0.0117,50406
1197407,occ,,,93277,Lagopus cf. leucurus,species,369248,recombined as,Lagopus leucura,species,369246,Late Pleistocene,,0.126,0.0117,50406
1197408,occ,,,93277,Centrocercus urophasianus,species,369222,,Centrocercus urophasianus,species,369221,Late Pleistocene,,0.126,0.0117,50406
1197409,occ,,,93277,Tympanuchus phasianellus,species,368031,,Tympanuchus phasianellus,species,129746,Late Pleistocene,,0.126,0.0117,50406
1197410,occ,,,93277,Porzana carolina,species,368519,,Porzana carolina,species,368518,Late Pleistocene,,0.126,0.0117,50406
1197411,occ,,,93277,Grus canadensis,species,105730,recombined as,Antigone canadensis,species,105729,Late Pleistocene,,0.126,0.0117,50406
1197412,occ,,,93277,Charadrius vociferus,species,129786,,Charadrius vociferus,species,129786,Late Pleistocene,,0.126,0.0117,50406
1197413,occ,,,93277,Charadrius montanus,species,369155,,Charadrius montanus,species,369155,Late Pleistocene,,0.126,0.0117,50406
1197414,occ,,,93277,Numenius borealis,species,368011,,Numenius borealis,species,83477,Late Pleistocene,,0.126,0.0117,50406
1197415,occ,,,93277,Numenius americanus,species,368729,,Numenius americanus,species,368729,Late Pleistocene,,0.126,0.0117,50406
1197416,occ,,,93277,Calidris melanotos,species,83486,,Calidris melanotos,species,83485,Late Pleistocene,,0.126,0.0117,50406
1197417,occ,,,93277,Capella gallinago,species,368730,recombined as,Gallinago gallinago,species,289751,Late Pleistocene,,0.126,0.0117,50406
1197418,occ,,,93277,cf. Larus sp.,genus,36644,,Larus,genus,36644,Late Pleistocene,,0.126,0.0117,50406
1197419,occ,,,93277,Zenaida macroura,species,368077,,Zenaida macroura,species,289527,Late Pleistocene,,0.126,0.0117,50406
1197420,occ,,,93277,Ectopistes migratorius,species,368079,,Ectopistes migratorius,species,83493,Late Pleistocene,,0.126,0.0117,50406
1197421,occ,,,93277,Bubo virginianus,species,161527,,Bubo virginianus,species,161526,Late Pleistocene,,0.126,0.0117,50406
1197422,occ,,,93277,Nyctea scandiaca,species,368624,recombined as,Bubo scandiacus,species,368621,Late Pleistocene,,0.126,0.0117,50406
1197423,occ,,,93277,Surnia ulula,species,369197,,Surnia ulula,species,369196,Late Pleistocene,,0.126,0.0117,50406
1197424,occ,,,93277,Asio otus,species,369163,,Asio otus,species,369162,Late Pleistocene,,0.126,0.0117,50406
1197425,occ,,,93277,Asio flammeus,species,161530,,Asio flammeus,species,161529,Late Pleistocene,,0.126,0.0117,50406
1197426,occ,,,93277,Aegolius acadicus,species,368066,,Aegolius acadicus,species,289538,Late Pleistocene,,0.126,0.0117,50406
1197427,occ,,,93277,Aegolius funereus,species,369195,,Aegolius funereus,species,369194,Late Pleistocene,,0.126,0.0117,50406
1197428,occ,,,93277,Chordeiles minor,species,369256,,Chordeiles minor,species,369255,Late Pleistocene,,0.126,0.0117,50406
1197429,occ,,,93277,Phalaenoptilus nuttallii,species,369159,,Phalaenoptilus nuttallii,species,369157,Late Pleistocene,,0.126,0.0117,50406
1197430,occ,,,93277,Colaptes auratus,species,129808,,Colaptes auratus,species,129807,Late Pleistocene,,0.126,0.0117,50406
1197431,occ,,,93277,Eremophila alpestris,species,368087,,Eremophila alpestris,species,335311,Late Pleistocene,,0.126,0.0117,50406
1197432,occ,,,93277,cf. Tachycineta bicolor,species,369252,,Tachycineta bicolor,species,369251,Late Pleistocene,,0.126,0.0117,50406
1197433,occ,,,93277,cf. Hirundo pyrrhonota,species,129832,recombined as,Petrochelidon pyrrhonota,species,129832,Late Pleistocene,,0.126,0.0117,50406
1197434,occ,,,93277,Nucifraga columbiana,species,369235,,Nucifraga columbiana,species,369234,Late Pleistocene,,0.126,0.0117,50406
1197435,occ,,,93277,Pica pica,species,365953,,Pica pica,species,129838,Late Pleistocene,,0.126,0.0117,50406
1197436,occ,,,93277,Corvus brachyrhynchos,species,289720,,Corvus brachyrhynchos,species,289720,Late Pleistocene,,0.126,0.0117,50406
1197437,occ,,,93277,Corvus corax,species,133788,,Corvus corax,species,133788,Late Pleistocene,,0.126,0.0117,50406
1197438,occ,,,93277,cf. Salpinctes obsoletus,species,369188,,Salpinctes obsoletus,species,369187,Late Pleistocene,,0.126,0.0117,50406
1197439,occ,,,93277,Sialia sp.,genus,369236,,Sialia,genus,369236,Late Pleistocene,,0.126,0.0117,50406
1197440,occ,,,93277,cf. Turdus migratorius,species,83492,,Turdus migratorius,species,83492,Late Pleistocene,,0.126,0.0117,50406
1197441,occ,,,93277,Lanius ludovicianus,species,290138,,Lanius ludovicianus,species,290138,Late Pleistocene,,0.126,0.0117,50406
1197442,occ,,,93277,Spiza americana,species,369239,,Spiza americana,species,369238,Late Pleistocene,,0.126,0.0117,50406
1197443,occ,,,93277,Pipilo chlorurus,species,369254,,Pipilo chlorurus,species,369253,Late Pleistocene,,0.126,0.0117,50406
1197444,occ,,,93277,Calamospiza melanocorys,species,369241,,Calamospiza melanocorys,species,369241,Late Pleistocene,,0.126,0.0117,50406
1197445,occ,,,93277,Zonotrichia albicollis,species,368098,,Zonotrichia albicollis,species,129850,Late Pleistocene,,0.126,0.0117,50406
1197446,occ,,,93277,cf. Junco hyemalis,species,368095,,Junco hyemalis,species,289535,Late Pleistocene,,0.126,0.0117,50406
1197447,occ,,,93277,Agelaius phoeniceus,species,368089,,Agelaius phoeniceus,species,129845,Late Pleistocene,,0.126,0.0117,50406
1197448,occ,,,93277,Sturnella neglecta,species,368550,,Sturnella neglecta,species,368550,Late Pleistocene,,0.126,0.0117,50406
1197449,occ,,,93277,Sturnella sp.,genus,130726,,Sturnella,genus,130726,Late Pleistocene,,0.126,0.0117,50406
1197450,occ,,,93277,Euphagus cyanocephalus,species,368522,,Euphagus cyanocephalus,species,368521,Late Pleistocene,,0.126,0.0117,50406
1197451,occ,,,93277,cf. Quiscalus sp.,genus,133809,,Quiscalus,genus,133809,Late Pleistocene,,0.126,0.0117,50406
1197452,occ,,,93277,Euphagus magnirostris,species,370960,,Euphagus magnirostris,species,370960,Late Pleistocene,,0.126,0.0117,50406
1197453,occ,,,93277,Leucosticte arctoa,species,369244,,Leucosticte arctoa,species,369243,Late Pleistocene,,0.126,0.0117,50406
1197454,occ,,,93277,Carduelis sp.,genus,130732,,Carduelis,genus,130732,Late Pleistocene,,0.126,0.0117,50406
1197455,occ,,,93277,Coccothraustes vespertinus,species,368388,,Coccothraustes vespertinus,species,368386,Late Pleistocene,,0.126,0.0117,50406
1197456,occ,,,93326,Podiceps nigricollis,species,335289,,Podiceps nigricollis,species,335289,Late Pleistocene,Holocene,0.126,0,50407
1197457,occ,,,93326,cf. Teratornis merriami,species,137170,,Teratornis merriami,species,137170,Late Pleistocene,Holocene,0.126,0,50407
1197458,occ,,,93326,Anas crecca,species,133772,,Anas crecca,species,133772,Late Pleistocene,Holocene,0.126,0,50407
1197459,occ,,,93326,Anas platyrhynchos,species,83434,,Anas platyrhynchos,species,83434,Late Pleistocene,Holocene,0.126,0,50407
1197460,occ,,,93326,Anas acuta,species,83435,,Anas acuta,species,83435,Late Pleistocene,Holocene,0.126,0,50407
1197461,occ,,,93326,Clangula hyemalis,species,368732,,Clangula hyemalis,species,368731,Late Pleistocene,Holocene,0.126,0,50407
1197462,occ,,,93326,Accipiter striatus,species,129155,,Accipiter striatus,species,129155,Late Pleistocene,Holocene,0.126,0,50407
1197463,occ,,,93326,Accipiter gentilis,species,368053,,Accipiter gentilis,species,94494,Late Pleistocene,Holocene,0.126,0,50407
1197464,occ,,,93326,Buteo jamaicensis,species,129162,,Buteo jamaicensis,species,129161,Late Pleistocene,Holocene,0.126,0,50407
1197465,occ,,,93326,Buteo lagopus,species,369152,,Buteo lagopus,species,369151,Late Pleistocene,Holocene,0.126,0,50407
1197466,occ,,,93326,Buteo sp.,genus,39325,,Buteo,genus,39325,Late Pleistocene,Holocene,0.126,0,50407
1197467,occ,,,93326,Aquila chrysaetos,species,368058,,Aquila chrysaetos,species,94489,Late Pleistocene,Holocene,0.126,0,50407
1197468,occ,,,93326,Polyborus plancus,species,368061,,Polyborus plancus,species,289544,Late Pleistocene,Holocene,0.126,0,50407
1197469,occ,,,93326,Falco mexicanus,species,161516,,Falco mexicanus,species,161516,Late Pleistocene,Holocene,0.126,0,50407
1197470,occ,,,93326,Falco sp.,genus,39319,,Falco,genus,39319,Late Pleistocene,Holocene,0.126,0,50407
1197471,occ,,,93326,Dendragapus obscurus,species,368032,,Dendragapus obscurus,species,291542,Late Pleistocene,Holocene,0.126,0,50407
1197472,occ,,,93326,Centrocercus urophasianus,species,369222,,Centrocercus urophasianus,species,369221,Late Pleistocene,Holocene,0.126,0,50407
1197473,occ,,,93326,cf. Grus canadensis,species,105730,recombined as,Antigone canadensis,species,105729,Late Pleistocene,Holocene,0.126,0,50407
1197474,occ,,,93326,Fulica americana,species,186246,,Fulica americana,species,186246,Late Pleistocene,Holocene,0.126,0,50407
1197475,occ,,,93326,Tringa melanoleuca,species,368463,,Tringa melanoleuca,species,368462,Late Pleistocene,Holocene,0.126,0,50407
1197476,occ,,,93326,Bubo virginianus,species,161527,,Bubo virginianus,species,161526,Late Pleistocene,Holocene,0.126,0,50407
1197477,occ,,,93326,Bubo cf. sinclairi,species,291540,,Bubo sinclairi,species,291540,Late Pleistocene,Holocene,0.126,0,50407
1197478,occ,,,93326,Asio otus,species,369163,,Asio otus,species,369162,Late Pleistocene,Holocene,0.126,0,50407
1197479,occ,,,93326,Chordeiles minor,species,369256,,Chordeiles minor,species,369255,Late Pleistocene,Holocene,0.126,0,50407
1197480,occ,,,93326,Corvus cf. neomexicanus,species,39446,species not entered,Corvus,genus,39446,Late Pleistocene,Holocene,0.126,0,50407
1197481,occ,,,93326,Salpinctes obsoletus,species,369188,,Salpinctes obsoletus,species,369187,Late Pleistocene,Holocene,0.126,0,50407
1197482,occ,,,22712,Podilymbus podiceps,species,133771,,Podilymbus podiceps,species,133770,Piacenzian,,3.6,2.588,50408
1197483,occ,,,22712,Podiceps sp.,genus,39553,,Podiceps,genus,39553,Piacenzian,,3.6,2.588,50408
1197484,occ,,,22712,Phalacrocorax n. sp. filyawi,species,289986,,Phalacrocorax filyawi,species,289986,Piacenzian,,3.6,2.588,50408
1197485,occ,,,22712,Anabernicula cf. minuscula,species,83430,species not entered,Anabernicula,genus,83430,Piacenzian,,3.6,2.588,50408
1197486,occ,,,22712,Larus n. sp. lacus,species,289988,,Larus lacus,species,289988,Piacenzian,,3.6,2.588,50408
1197487,occ,,,22712,Larus n. sp. perpetuus,species,289987,,Larus perpetuus,species,289987,Piacenzian,,3.6,2.588,50408
1197687,occ,,,18597,n. gen. Thomasococcyx n. sp. philohippus,species,290002,,Thomasococcyx philohippus,species,290002,Hemingfordian,,20.43,15.97,50415
1197688,occ,,,18597,Cuculidae indet.,family,39312,,Cuculidae,family,39312,Hemingfordian,,20.43,15.97,50415
1197710,occ,,,84190,Podilymbus podiceps,species,133771,,Podilymbus podiceps,species,133770,Late Pleistocene,,0.126,0.0117,50425
1197711,occ,,,84190,Coragyps atratus,species,161512,,Coragyps atratus,species,161511,Late Pleistocene,,0.126,0.0117,50425
1197712,occ,,,84190,Anas cf. platyrhynchos,species,83434,,Anas platyrhynchos,species,83434,Late Pleistocene,,0.126,0.0117,50425
1197713,occ,,,84190,Anas discors,species,83438,recombined as,Spatula discors,species,83438,Late Pleistocene,,0.126,0.0117,50425
1197714,occ,,,84190,Anas crecca,species,133772,,Anas crecca,species,133772,Late Pleistocene,,0.126,0.0117,50425
1197715,occ,,,84190,Anas strepera,species,368502,recombined as,Mareca strepera,species,368502,Late Pleistocene,,0.126,0.0117,50425
1197716,occ,,,84190,Anas acuta,species,83435,,Anas acuta,species,83435,Late Pleistocene,,0.126,0.0117,50425
1197717,occ,,,84190,Aix sponsa,species,367973,,Aix sponsa,species,289518,Late Pleistocene,,0.126,0.0117,50425
1197718,occ,,,84190,Aythya collaris,species,336063,,Aythya collaris,species,336062,Late Pleistocene,,0.126,0.0117,50425
1197719,occ,,,84190,Bucephala albeola,species,83461,,Bucephala albeola,species,83460,Late Pleistocene,,0.126,0.0117,50425
1197720,occ,,,84190,Lophodytes cucullatus,species,155162,,Lophodytes cucullatus,species,155161,Late Pleistocene,,0.126,0.0117,50425
1197721,occ,,,84190,Accipitridae indet.,family,39323,,Accipitridae,family,39323,Late Pleistocene,,0.126,0.0117,50425
1197722,occ,,,84190,Falco sparverius,species,133779,,Falco sparverius,species,133779,Late Pleistocene,,0.126,0.0117,50425
1197723,occ,,,84190,Colinus virginianus,species,129785,,Colinus virginianus,species,129784,Late Pleistocene,,0.126,0.0117,50425
1197724,occ,,,84190,Meleagris gallopavo,species,110952,,Meleagris gallopavo,species,110952,Late Pleistocene,,0.126,0.0117,50425
1197725,occ,,,84190,Bonasa umbellus,species,129745,,Bonasa umbellus,species,129744,Late Pleistocene,,0.126,0.0117,50425
1197726,occ,,,84190,Tympanuchus cupido,species,133781,,Tympanuchus cupido,species,133780,Late Pleistocene,,0.126,0.0117,50425
1197727,occ,,,84190,Tetraonidae indet.,family,105581,,Tetraonidae,family,105581,Late Pleistocene,,0.126,0.0117,50425
1197728,occ,,,84190,Rallidae indet.,family,39513,,Rallidae,family,39513,Late Pleistocene,,0.126,0.0117,50425
1197729,occ,,,84190,Bartramia longicauda,species,129792,,Bartramia longicauda,species,129791,Late Pleistocene,,0.126,0.0117,50425
1197766,occ,,,84190,cf. Catoptrophorus semipalmatus,species,129795,recombined as,Tringa semipalmata,species,129794,Late Pleistocene,,0.126,0.0117,50425
1197767,occ,,,84190,Scolopax minor,species,129789,,Scolopax minor,species,129789,Late Pleistocene,,0.126,0.0117,50425
1197768,occ,,,84190,Ectopistes migratorius,species,368079,,Ectopistes migratorius,species,83493,Late Pleistocene,,0.126,0.0117,50425
1197769,occ,,,84190,Otus asio,species,133783,recombined as,Megascops asio,species,133782,Late Pleistocene,,0.126,0.0117,50425
1197770,occ,,,84190,Asio sp.,genus,161528,,Asio,genus,161528,Late Pleistocene,,0.126,0.0117,50425
1197771,occ,,,84190,Colaptes auratus,species,129808,,Colaptes auratus,species,129807,Late Pleistocene,,0.126,0.0117,50425
1197772,occ,,,84190,Dryocopus pileatus,species,369210,,Dryocopus pileatus,species,369209,Late Pleistocene,,0.126,0.0117,50425
1197773,occ,,,84190,Picoides villosus,species,133787,,Picoides villosus,species,133786,Late Pleistocene,,0.126,0.0117,50425
1197774,occ,,,84190,Melanerpes sp.,genus,129810,,Melanerpes,genus,129810,Late Pleistocene,,0.126,0.0117,50425
1197775,occ,,,84190,Sayornis phoebe,species,368164,,Sayornis phoebe,species,129824,Late Pleistocene,,0.126,0.0117,50425
1197776,occ,,,84190,Cyanocitta cristata,species,368166,,Cyanocitta cristata,species,129837,Late Pleistocene,,0.126,0.0117,50425
1197777,occ,,,84190,Corvus brachyrhynchos,species,289720,,Corvus brachyrhynchos,species,289720,Late Pleistocene,,0.126,0.0117,50425
1197778,occ,,,84190,Corvus corax,species,133788,,Corvus corax,species,133788,Late Pleistocene,,0.126,0.0117,50425
1197779,occ,,,84190,Pica pica,species,365953,,Pica pica,species,129838,Late Pleistocene,,0.126,0.0117,50425
1197780,occ,,,84190,Pipilo erythrophthalmus,species,368715,,Pipilo erythrophthalmus,species,368714,Late Pleistocene,,0.126,0.0117,50425
1197781,occ,,,84190,Spizella passerina,species,368587,,Spizella passerina,species,368586,Late Pleistocene,,0.126,0.0117,50425
1197782,occ,34947,,84190,Passerellidae indet.,family,368364,,Passerellidae,family,368364,Late Pleistocene,,0.126,0.0117,66316
1197783,occ,,,84190,Passeriformes indet.,order,39441,,Passeriformes,order,39441,Late Pleistocene,,0.126,0.0117,50425
1197840,occ,,,154921,Podilymbus podiceps,species,133771,,Podilymbus podiceps,species,133770,Late Pleistocene,,0.126,0.0117,50429
1197841,occ,,,154921,Ardea herodias,species,110948,,Ardea herodias,species,110948,Late Pleistocene,,0.126,0.0117,50429
1197842,occ,,,154921,Ciconia maltha,species,110949,,Ciconia maltha,species,110949,Late Pleistocene,,0.126,0.0117,50429
1197843,occ,,,154921,Mycteria americana,species,368949,,Mycteria americana,species,368949,Late Pleistocene,,0.126,0.0117,50429
1197844,occ,,,154921,Anas sp.,genus,67686,,Anas,genus,67686,Late Pleistocene,,0.126,0.0117,50429
1197845,occ,,,154921,Spizaetus cf. grinnelli,species,368495,,Spizaetus grinnelli,species,368494,Late Pleistocene,,0.126,0.0117,50429
1197846,occ,,,154921,Gymnogyps sp.,genus,137181,,Gymnogyps,genus,137181,Late Pleistocene,,0.126,0.0117,50429
1197847,occ,,,154921,Grus americana,species,83465,,Grus americana,species,83464,Late Pleistocene,,0.126,0.0117,50429
1197884,occ,,,20580,Podilymbus podiceps,species,133771,,Podilymbus podiceps,species,133770,Late Pleistocene,,0.126,0.0117,50432
1197885,occ,,,20580,Ciconia maltha,species,110949,,Ciconia maltha,species,110949,Late Pleistocene,,0.126,0.0117,50432
1197886,occ,,,20580,Lophodytes cucullatus,species,155162,,Lophodytes cucullatus,species,155161,Late Pleistocene,,0.126,0.0117,50432
1197887,occ,,,20580,cf. Teratornis merriami,species,137170,,Teratornis merriami,species,137170,Late Pleistocene,,0.126,0.0117,50432
1197888,occ,,,20580,Melanerpes cf. carolinus,species,368083,,Melanerpes carolinus,species,129816,Late Pleistocene,,0.126,0.0117,50432
1197889,occ,,,18554,Pandion n. sp. lovensis,species,290018,,Pandion lovensis,species,290018,Late Clarendonian,,13.6,10.3,50433
1197890,occ,,,18597,n. gen. Boreortalis n. sp. laesslei,species,290020,,Boreortalis laesslei,species,290020,Hemingfordian,,20.43,15.97,50438
1197891,occ,,,48235,n. gen. Anzu n. sp. wyliei,species,290023,,Anzu wyliei,species,290023,Lancian,,70.6,66,50440
1197892,occ,,,154922,Porzana n. sp. auffenbergi,species,290021,subjective synonym of,Rallus limicola,species,336068,Late Pleistocene,,0.126,0.0117,50439
1197893,occ,,,154922,Podilymbus podiceps,species,133771,,Podilymbus podiceps,species,133770,Late Pleistocene,,0.126,0.0117,50441
1197894,occ,,,154922,Guara alba,species,368426,recombined as,Eudocimus albus,species,283111,Late Pleistocene,,0.126,0.0117,50441
1197895,occ,,,154922,Anas platyrhynchos,species,83434,,Anas platyrhynchos,species,83434,Late Pleistocene,,0.126,0.0117,50441
1197896,occ,,,154922,Porphyrula martinica,species,368728,recombined as,Porphyrio martinica,species,368516,Late Pleistocene,,0.126,0.0117,50441
1197897,occ,,,154922,Gallinula chloropus,species,368188,,Gallinula chloropus,species,186245,Late Pleistocene,,0.126,0.0117,50441
1197898,occ,,,154922,Fulica americana,species,186246,,Fulica americana,species,186246,Late Pleistocene,,0.126,0.0117,50441
1197899,occ,,,154922,Ammodramus savannarum,species,368738,,Ammodramus savannarum,species,368737,Late Pleistocene,,0.126,0.0117,50441
1197954,occ,,,154923,Tyrannosauridae indet.,family,38606,,Tyrannosauridae,family,38606,Late Campanian,,83.5,70.6,50455
