occurrence_no,record_type,reid_no,flags,collection_no,identified_name,identified_rank,identified_no,difference,accepted_name,accepted_rank,accepted_no,early_interval,late_interval,max_ma,min_ma,reference_no
343504,occ,,,32314,Hadrosauroidea indet.,unranked clade,52811,,Hadrosauroidea,unranked clade,52811,Late Albian,Cenomanian,105.3,93.9,8700
343505,occ,,,32315,Stegosauria indet.,unranked clade,38798,,Stegosauria,unranked clade,38798,Middle Oxfordian,,161.2,155.7,34815
343542,occ,,,32320,Iguanodon sp.,genus,38749,,Iguanodon,genus,38749,Early Aptian,,125.45,122.46,8709
343783,occ,,,32324,Ornithischia indet.,unranked clade,38712,,Ornithischia,unranked clade,38712,Valanginian,,139.8,132.9,13526
343790,occ,22640,,32324,n. gen. Albalophosaurus n. sp. yamaguchiorum,species,161140,,Albalophosaurus yamaguchiorum,species,161140,Valanginian,,139.8,132.9,31493
343791,occ,,,32324,Iguanodontidae indet.,family,38744,,Iguanodontidae,family,38744,Valanginian,,139.8,132.9,13515
343951,occ,23468,,32362,Psittacosauridae indet.,family,38843,,Psittacosauridae,family,38843,Aptian,Albian,125,100.5,8730
343953,occ,20510,,32362,n. gen. Shamosaurus n. sp. scutatus,species,52795,,Shamosaurus scutatus,species,52795,Aptian,Albian,125,100.5,26795
343963,occ,25249,,32370,n. gen. Willinakaqe n. sp. salitralensis,species,193982,nomen vanum,Hadrosauridae,family,38755,Late Campanian,Early Maastrichtian,83.5,66,36963
362042,occ,,,34302,Ceratopsia indet.,unranked clade,38842,,Ceratopsia,unranked clade,38842,Late Campanian,,83.5,70.6,9017
362178,occ,,,34305,Ceratopsia indet.,unranked clade,38842,,Ceratopsia,unranked clade,38842,Late Campanian,,83.5,70.6,9017
362353,occ,,,34307,Ceratopsia indet.,unranked clade,38842,,Ceratopsia,unranked clade,38842,Late Campanian,,83.5,70.6,9017
362354,occ,,,34307,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Late Campanian,,83.5,70.6,9017
362393,occ,,,34309,Ceratopsia indet.,unranked clade,38842,,Ceratopsia,unranked clade,38842,Late Campanian,,83.5,70.6,9017
362394,occ,,,34309,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Late Campanian,,83.5,70.6,9017
362395,occ,,,34309,Ankylosauridae indet.,family,38831,,Ankylosauridae,family,38831,Late Campanian,,83.5,70.6,9017
362555,occ,,,34310,Ceratopsia indet.,unranked clade,38842,,Ceratopsia,unranked clade,38842,Late Campanian,,83.5,70.6,9017
362556,occ,,,34310,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Late Campanian,,83.5,70.6,9017
362583,occ,,,34311,Ceratopsia indet.,unranked clade,38842,,Ceratopsia,unranked clade,38842,Late Campanian,,83.5,70.6,9017
362736,occ,,,34319,Ceratopsia indet.,unranked clade,38842,,Ceratopsia,unranked clade,38842,Late Campanian,,83.5,70.6,9017
362793,occ,,,34320,Ceratopsia indet.,unranked clade,38842,,Ceratopsia,unranked clade,38842,Late Campanian,,83.5,70.6,9017
362794,occ,,,34320,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Late Campanian,,83.5,70.6,9017
363229,occ,,,34321,Ceratopsia indet.,unranked clade,38842,,Ceratopsia,unranked clade,38842,Late Campanian,,83.5,70.6,9017
363658,occ,,,34322,Ceratopsia indet.,unranked clade,38842,,Ceratopsia,unranked clade,38842,Late Campanian,,83.5,70.6,9017
363659,occ,,,34322,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Late Campanian,,83.5,70.6,9017
366440,occ,,,34700,n. gen. Hierosaurus n. sp. sternbergii,species,54409,nomen dubium,Ankylosauria,unranked clade,38816,Late Coniacian,,89.3,85.8,9195
367091,occ,,,34726,n. gen. Silvisaurus n. sp. condrayi,species,52791,,Silvisaurus condrayi,species,52791,Albian,,113,100.5,9210
367432,occ,,,34743,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Early Maastrichtian,,70.6,66,9230
367433,occ,,,34743,Lambeosaurinae ? indet.,subfamily,53394,,Lambeosaurinae,subfamily,53394,Early Maastrichtian,,70.6,66,9230
367434,occ,13284,,34744,Pachyrhinosaurus canadensis,species,66023,,Pachyrhinosaurus canadensis,species,66023,Early Maastrichtian,,70.6,66,14096
367435,occ,17812,,34744,Edmontosaurus sp.,genus,38761,,Edmontosaurus,genus,38761,Early Maastrichtian,,70.6,66,17034
367437,occ,,,34745,Ceratopsia indet.,unranked clade,38842,,Ceratopsia,unranked clade,38842,Late Campanian,,83.5,70.6,9232
367440,occ,,,34747,Leptoceratops gracilis,species,52827,,Leptoceratops gracilis,species,52827,Maastrichtian,,72.1,66,9234
368113,occ,,,34826,Pentaceratops sternbergii,species,55033,,Pentaceratops sternbergii,species,55033,Late Campanian,,83.5,70.6,9303
368120,occ,,,34827,Pentaceratops sternbergii,species,55033,,Pentaceratops sternbergii,species,55033,Late Campanian,,83.5,70.6,9303
368121,occ,,,34828,Pentaceratops sternbergii,species,55033,,Pentaceratops sternbergii,species,55033,Late Campanian,,83.5,70.6,9303
370544,occ,12318,,27887,Nodosauridae indet.,family,38817,,Nodosauridae,family,38817,Piripauan,Haumurian,85.8,66,12944
372365,occ,,,35251,Ceratopsia indet.,unranked clade,38842,,Ceratopsia,unranked clade,38842,Maastrichtian,,72.1,66,9477
372366,occ,,,35251,Ornithopoda indet.,unranked clade,38713,,Ornithopoda,unranked clade,38713,Maastrichtian,,72.1,66,9477
372796,occ,,,35283,Ornithopoda indet.,unranked clade,38713,,Ornithopoda,unranked clade,38713,Hettangian,Pliensbachian,201.3,182.7,9499
372797,occ,,,35283,Ornithopoda indet.,unranked clade,38713,,Ornithopoda,unranked clade,38713,Hettangian,Pliensbachian,201.3,182.7,9499
372799,occ,,,35283,Ornithopoda indet.,unranked clade,38713,,Ornithopoda,unranked clade,38713,Hettangian,Pliensbachian,201.3,182.7,9499
372800,occ,,,35283,Ornithopoda indet.,unranked clade,38713,,Ornithopoda,unranked clade,38713,Hettangian,Pliensbachian,201.3,182.7,9499
372814,occ,20097,,35288,Ornithischia indet.,unranked clade,38712,,Ornithischia,unranked clade,38712,Late Jurassic,,163.5,145,25749
372815,occ,35034,,35288,n. gen. Saldamosaurus n. sp. tuvensis,species,374247,nomen dubium,Stegosauria,unranked clade,38798,Late Jurassic,,163.5,145,66469
372856,occ,,,35290,Rhabdodon sp.,genus,38753,,Rhabdodon,genus,38753,Late Campanian,Early Maastrichtian,83.5,66,9506
372870,occ,,,28406,Struthiosaurus sp.,genus,38830,,Struthiosaurus,genus,38830,Late Campanian,,83.5,70.6,9513
372894,occ,,,35298,Iguanodon n. sp. hillii,species,55645,nomen dubium,Hadrosauroidea,unranked clade,52811,Middle Cenomanian,Late Cenomanian,99.6,93.5,9523
373398,occ,13623,,5195,n. gen. Pawpawsaurus n. sp. campbelli,species,55999,,Pawpawsaurus campbelli,species,55999,Late Albian,,105.3,99.6,312
373399,occ,,,35352,Nodosauridae indet.,family,38817,,Nodosauridae,family,38817,Late Albian,,105.3,99.6,312
373602,occ,,,35360,Lambeosaurinae indet.,subfamily,53394,,Lambeosaurinae,subfamily,53394,Late Campanian,,83.5,70.6,9545
374082,occ,,,35367,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Campanian,,83.6,72.1,9554
374083,occ,,,35367,Ceratopsidae indet.,family,38851,,Ceratopsidae,family,38851,Campanian,,83.6,72.1,9554
374384,occ,23430,,35379,cf. Mojoceratops sp.,genus,170958,,Mojoceratops,genus,170958,Late Campanian,,83.5,70.6,33878
376511,occ,30777,,35510,Triceratops n. sp. maximus,species,56142,nomen dubium,Ceratopsidae,family,38851,Maastrichtian,,72.1,66,9592
376512,occ,33833,,35511,Styracosaurus n. sp. parksi,species,56143,subjective synonym of,Styracosaurus albertensis,species,56144,Late Campanian,,83.5,70.6,9593
376584,occ,30599,,35518,n. gen. Kritosaurus n. sp. navajovius,species,53196,,Kritosaurus navajovius,species,53196,Late Campanian,,83.5,70.6,9596
376586,occ,34419,,35518,Monoclonius ? sp.,genus,38857,,Monoclonius,genus,38857,Late Campanian,,83.5,70.6,12314
378105,occ,,,35707,Centrosaurinae ? indet.,subfamily,53953,,Centrosaurinae,subfamily,53953,Late Campanian,,83.5,70.6,9628
378112,occ,,,35707,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Late Campanian,,83.5,70.6,9628
378113,occ,,,35707,Ankylosauria indet.,unranked clade,38816,,Ankylosauria,unranked clade,38816,Late Campanian,,83.5,70.6,9628
379791,occ,,F,35924,Ovaloolithus sp.,genus,56741,,Ovaloolithus,genus,56741,Coniacian,Santonian,89.8,83.6,9655
379964,occ,,,35966,Pinacosaurus cf. grangeri,species,52911,,Pinacosaurus grangeri,species,52911,Campanian,,83.6,72.1,9660
379966,occ,,,35966,Tanius sinensis,species,53379,,Tanius sinensis,species,53379,Campanian,,83.6,72.1,18021
379968,occ,,,35968,Dryosaurus sp.,genus,38731,,Dryosaurus,genus,38731,Early Kimmeridgian,,155.7,150.8,9662
380914,occ,,,36158,Psittacosaurus n. sp. sattayaraki,species,56416,nomen dubium,Ceratopsia,unranked clade,38842,Aptian,Albian,125,100.5,9703
381749,occ,,,36234,Ankylosauria indet.,unranked clade,38816,,Ankylosauria,unranked clade,38816,Maastrichtian,,72.1,66,9715
381750,occ,,,36234,Ornithopoda indet.,unranked clade,38713,,Ornithopoda,unranked clade,38713,Maastrichtian,,72.1,66,9715
381763,occ,,IF,36238,n. gen. Ligabueichnium n. sp. bolivianum,species,165603,,Ligabueichnium bolivianum,species,165603,Late Campanian,,83.5,70.6,62874
382113,occ,,,36264,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Late Campanian,,83.5,70.6,9723
382114,occ,,,36264,Ceratopsidae indet.,family,38851,,Ceratopsidae,family,38851,Late Campanian,,83.5,70.6,9723
382119,occ,,,36264,Ankylosauridae indet.,family,38831,,Ankylosauridae,family,38831,Late Campanian,,83.5,70.6,9723
382137,occ,33785,,36268,Camptosaurus ? sp.,genus,38748,,Camptosaurus,genus,38748,Kimmeridgian,Tithonian,157.3,145,62847
382139,occ,32408,,36269,n. gen. Naashoibitosaurus n. sp. ostromi,species,66595,,Naashoibitosaurus ostromi,species,66595,Late Campanian,,83.5,70.6,1965
382140,occ,,,36269,Ankylosauridae indet.,family,38831,,Ankylosauridae,family,38831,Late Campanian,,83.5,70.6,9737
382145,occ,34628,I,36270,Anomoepus ? sp.,genus,67049,,Anomoepus,genus,67049,Kimmeridgian,,157.3,152.1,65404
382515,occ,21759,,36367,Iguanodontidae indet.,family,38744,,Iguanodontidae,family,38744,Late Hauterivian,,136.4,130,29947
382520,occ,31366,,36368,Valdosaurus ? sp.,genus,38733,,Valdosaurus,genus,38733,Early Barremian,,130,125.45,55500
382521,occ,27194,,36369,n. gen. Gideonmantellia n. sp. amosanjuanae,species,242782,,Gideonmantellia amosanjuanae,species,242782,Early Barremian,,130,125.45,42439
382589,occ,31736,,36381,cf. Orthomerus sp.,genus,38780,nomen dubium,Hadrosauridae,family,38755,Late Maastrichtian,,70.6,66,56237
382590,occ,,,36382,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Late Maastrichtian,,70.6,66,54836
383891,occ,,,36541,Pachycephalosauridae ? indet.,family,38783,,Pachycephalosauridae,family,38783,Late Campanian,,83.5,70.6,9765
383892,occ,,,36541,Kritosaurus navajovius,species,53196,,Kritosaurus navajovius,species,53196,Late Campanian,,83.5,70.6,9765
384376,occ,,,36581,n. gen. Craterosaurus n. sp. pottonensis,species,56488,nomen dubium,Stegosauria,unranked clade,38798,Early Aptian,,125.45,122.46,9796
384377,occ,,,36582,n. gen. Cryptosaurus n. sp. eumerus,species,56557,nomen dubium,Ankylosauria,unranked clade,38816,Late Oxfordian,,161.2,155.7,9803
384550,occ,,,36608,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Campanian,,83.6,72.1,9814
385300,occ,,,36703,n. gen. Geranosaurus n. sp. atavus,species,56676,nomen dubium,Heterodontosauridae,family,38722,Sinemurian,,199.3,190.8,9841
387357,occ,,,37009,Protoceratops andrewsi,species,52824,,Protoceratops andrewsi,species,52824,Late Campanian,,83.5,70.6,9902
387359,occ,26820,,37010,Protoceratopsidae indet.,family,38845,,Protoceratopsidae,family,38845,Campanian,Maastrichtian,83.6,66,41004
387369,occ,,,37013,Protoceratops andrewsi,species,52824,,Protoceratops andrewsi,species,52824,Late Campanian,,83.5,70.6,9901
387375,occ,13386,,37013,Pinacosaurus grangeri,species,52911,,Pinacosaurus grangeri,species,52911,Late Campanian,,83.5,70.6,14235
387388,occ,,,37016,Protoceratops andrewsi,species,52824,,Protoceratops andrewsi,species,52824,Late Campanian,,83.5,70.6,9901
387389,occ,,,37016,Pinacosaurus sp.,genus,38833,,Pinacosaurus,genus,38833,Late Campanian,,83.5,70.6,9901
387397,occ,,,37019,Pachycephalosauridae indet.,family,38783,,Pachycephalosauridae,family,38783,Campanian,Maastrichtian,83.6,66,9901
387401,occ,,,37020,Saurolophus angustirostris,species,64295,,Saurolophus angustirostris,species,64295,Campanian,Maastrichtian,83.6,66,9899
387405,occ,,,37022,Protoceratops sp.,genus,38848,,Protoceratops,genus,38848,Campanian,,83.6,72.1,9899
387406,occ,,,37022,Ankylosauridae indet.,family,38831,,Ankylosauridae,family,38831,Campanian,,83.6,72.1,9899
387407,occ,26821,,37022,Protoceratopsidae indet.,family,38845,,Protoceratopsidae,family,38845,Campanian,,83.6,72.1,41004
388944,occ,,,28406,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Late Campanian,,83.5,70.6,9559
388972,occ,,,37199,Rhabdodon sp.,genus,38753,,Rhabdodon,genus,38753,Late Campanian,,83.5,70.6,9559
388973,occ,,,37199,Struthiosaurus sp.,genus,38830,,Struthiosaurus,genus,38830,Late Campanian,,83.5,70.6,9559
388983,occ,,,28765,Rhabdodon sp.,genus,38753,,Rhabdodon,genus,38753,Late Campanian,,83.5,70.6,9559
388984,occ,,,28765,Struthiosaurus sp.,genus,38830,,Struthiosaurus,genus,38830,Late Campanian,,83.5,70.6,9559
389053,occ,,,37184,Ankylosauridae indet.,family,38831,,Ankylosauridae,family,38831,Campanian,,83.6,72.1,5757
389054,occ,,,37184,Bagaceratops sp.,genus,38846,,Bagaceratops,genus,38846,Campanian,,83.6,72.1,5757
391679,occ,12135,,37596,n. gen. Ferganocephale n. sp. adenticulatum,species,64060,,Ferganocephale adenticulatum,species,64060,Callovian,,166.1,163.5,12416
391680,occ,,,37596,Ornithopoda indet.,unranked clade,38713,,Ornithopoda,unranked clade,38713,Callovian,,166.1,163.5,10054
391695,occ,35030,,37597,n. gen. Ferganastegos n. sp. callovicus,species,374240,nomen dubium,Stegosauria,unranked clade,38798,Callovian,,166.1,163.5,66469
391696,occ,,,37597,Ornithopoda indet.,unranked clade,38713,,Ornithopoda,unranked clade,38713,Callovian,,166.1,163.5,10054
392710,occ,18105,,22689,Hadrosaurinae indet.,subfamily,53382,,Hadrosaurinae,subfamily,53382,Late Santonian,Early Campanian,85.8,70.6,17718
392728,occ,,,22689,Ceratopsia indet.,unranked clade,38842,,Ceratopsia,unranked clade,38842,Late Santonian,Early Campanian,85.8,70.6,9812
392729,occ,,,22689,Ankylosauria indet.,unranked clade,38816,,Ankylosauria,unranked clade,38816,Late Santonian,Early Campanian,85.8,70.6,9812
392730,occ,,,22689,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Late Santonian,Early Campanian,85.8,70.6,9812
393070,occ,,,37806,Protoceratops n. sp. hellenikorhinus,species,57342,,Protoceratops hellenikorhinus,species,57342,Campanian,,83.6,72.1,10057
393071,occ,,,37807,Pinacosaurus n. sp. mephistocephalus,species,57343,,Pinacosaurus mephistocephalus,species,57343,Campanian,,83.6,72.1,10079
393080,occ,,,37811,n. gen. Charonosaurus n. sp. jiayinensis,species,64259,,Charonosaurus jiayinensis,species,64259,Late Maastrichtian,,70.6,66,10082
393084,occ,,,37811,Ankylosauria indet.,unranked clade,38816,,Ankylosauria,unranked clade,38816,Late Maastrichtian,,70.6,66,10082
393105,occ,,,22659,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Late Campanian,,83.5,70.6,10086
395217,occ,,,38020,n. gen. Fukuisaurus n. sp. tetoriensis,species,68189,,Fukuisaurus tetoriensis,species,68189,Late Barremian,Aptian,130,113,10136
395218,occ,,,38020,Ornithopoda indet.,unranked clade,38713,,Ornithopoda,unranked clade,38713,Late Barremian,Aptian,130,113,10133
396088,occ,,,38073,Ankylosauria indet.,unranked clade,38816,,Ankylosauria,unranked clade,38816,Late Cretaceous,,100.5,66,10218
396863,occ,18099,,38134,Hadrosaurinae indet.,subfamily,53382,,Hadrosaurinae,subfamily,53382,Late Maastrichtian,,70.6,66,17707
396864,occ,17735,,38134,n. gen. Olorotitan n. sp. arharensis,species,72095,,Olorotitan arharensis,species,72095,Late Maastrichtian,,70.6,66,16832
396870,occ,,,38134,Nodosauridae indet.,family,38817,,Nodosauridae,family,38817,Late Maastrichtian,,70.6,66,10240
396875,occ,,,38138,n. gen. Nipponosaurus n. sp. sachalinensis,species,56972,,Nipponosaurus sachalinensis,species,56972,Late Santonian,Early Campanian,85.8,70.6,10243
401694,occ,23121,,38534,Ornithischia indet.,unranked clade,91973,,Ornithischia,unranked clade,38712,Late Aptian,Early Albian,122.46,109,32702
401696,occ,,,38535,n. gen. Serendipaceratops n. sp. arthurcclarkei,species,57098,,Serendipaceratops arthurcclarkei,species,57098,Late Aptian,,122.46,112.03,10340
401697,occ,18982,,38534,Leaellynasaura amicagraphica,species,57102,,Leaellynasaura amicagraphica,species,57102,Late Aptian,Early Albian,122.46,109,10342
401698,occ,18983,,38534,n. gen. Atlascopcosaurus n. sp. loadsi,species,57104,nomen dubium,Atlascopcosaurus,genus,57103,Late Aptian,Early Albian,122.46,109,10342
401699,occ,23122,,38534,Iguanodontia indet.,unranked clade,144577,,Iguanodontia,unranked clade,52805,Late Aptian,Early Albian,122.46,109,32702
401700,occ,23123,,38534,Ornithopoda indet.,unranked clade,147918,,Ornithopoda,unranked clade,38713,Late Aptian,Early Albian,122.46,109,32702
401703,occ,23124,,38535,Iguanodontia indet.,unranked clade,144577,,Iguanodontia,unranked clade,52805,Late Aptian,,122.46,112.03,32702
401704,occ,23125,,38536,Ornithopoda indet.,unranked clade,325919,,Ornithopoda,unranked clade,38713,Early Cretaceous,,145,100.5,32702
401706,occ,18980,,38537,Leaellynasaura amicagraphica,species,57102,,Leaellynasaura amicagraphica,species,57102,Late Aptian,Early Albian,122.46,109,10342
401707,occ,18981,,38537,Atlascopcosaurus loadsi,species,57104,nomen dubium,Atlascopcosaurus,genus,57103,Late Aptian,Early Albian,122.46,109,10342
401711,occ,23126,,38538,Iguanodontia indet.,unranked clade,144577,,Iguanodontia,unranked clade,52805,Late Aptian,,122.46,112.03,32702
401720,occ,18986,,38540,Atlascopcosaurus loadsi,species,57104,nomen dubium,Atlascopcosaurus,genus,57103,Late Aptian,Early Albian,122.46,109,10342
401728,occ,18984,,38542,Atlascopcosaurus loadsi,species,57104,nomen dubium,Atlascopcosaurus,genus,57103,Late Aptian,Early Albian,122.46,109,10342
401729,occ,18985,,38542,n. gen. Leaellynasaura n. sp. amicagraphica,species,57102,,Leaellynasaura amicagraphica,species,57102,Late Aptian,Early Albian,122.46,109,10342
401730,occ,23129,,38542,Ornithopoda indet.,unranked clade,147918,,Ornithopoda,unranked clade,38713,Late Aptian,Early Albian,122.46,109,32702
401747,occ,,,38539,n. gen. Fulgurotherium n. sp. australe,species,57105,nomen dubium,Iguanodontia,unranked clade,52805,Cenomanian,,100.5,93.9,29483
401748,occ,23130,,38539,Ornithopoda indet.,unranked clade,325919,,Ornithopoda,unranked clade,38713,Cenomanian,,100.5,93.9,32702
401752,occ,,,38544,Triceratops ? sp.,genus,38862,,Triceratops,genus,38862,Maastrichtian,,72.1,66,10351
402859,occ,,,24883,Yandusaurus n. sp. multidens,species,57224,recombined as,Hexinlusaurus multidens,species,57224,Bajocian,Callovian,170.3,163.5,6970
402860,occ,,,24883,n. gen. Agilisaurus n. sp. louderbacki,species,57223,,Agilisaurus louderbacki,species,57223,Bajocian,Callovian,170.3,163.5,10370
402861,occ,,,24883,n. gen. Huayangosaurus n. sp. taibaii,species,54858,,Huayangosaurus taibaii,species,54858,Bajocian,Callovian,170.3,163.5,6976
402865,occ,,,24883,n. gen. Xiaosaurus n. sp. dashanpensis,species,53227,,Xiaosaurus dashanpensis,species,53227,Bajocian,Callovian,170.3,163.5,4410
403035,occ,,,38682,Hypsilophodontidae indet.,family,38734,,Hypsilophodontidae,family,38734,Campanian,Maastrichtian,83.6,66,10388
403036,occ,,,38682,Iguanodon ? sp.,genus,38749,,Iguanodon,genus,38749,Campanian,Maastrichtian,83.6,66,10388
403118,occ,,,24563,n. gen. Phyllodon n. sp. henkeli,species,64677,nomen dubium,Ornithopoda,unranked clade,38713,Kimmeridgian,,157.3,152.1,23379
403119,occ,18001,,24563,Iguanodontia indet.,unranked clade,52805,,Iguanodontia,unranked clade,52805,Kimmeridgian,,157.3,152.1,10385
