treeID,clade,rep,null_DIC,slow_DIC,asym_DIC,null_post_mean_intercept,null_post_mean,null_lower95_CI_intercept,null_upper95_CI_intercept,null_lower95_CI,null_upper95_CI,null_ess,null_pMCMC,slow_post_mean_intercept,slow_post_mean,slow_post_mean_2,slow_lower95_CI_intercept,slow_upper95_CI_intercept,slow_lower95_CI,slow_upper95_CI,slow_lower95_CI_2,slow_upper95_CI_2,slow_ess,slow_pMCMC,asym_post_mean_intercept,asym_post_mean,asym_post_mean_sqrt,asym_lower95_CI_intercept,asym_upper95_CI_intercept,asym_lower95_CI,asym_upper95_CI,asym_lower95_CI_sqrt,asym_upper95_CI_sqrt,asym_ess,asym_pMCMC
tree_210,all,24,2318.152007,2296.379694,2292.878411,2.284378251,0.00502366,2.100666011,2.478451727,0.003654891,0.006297281,387.7932625,0.002222222,1.575393582,0.021320342,-7.35E-05,1.30930628,1.878840427,0.016024579,0.027215828,-9.63E-05,-4.89E-05,450,0.002222222,0.257326734,-0.017278145,0.446016155,-0.424690267,0.910529106,-0.024035392,-0.010278144,0.326326007,0.597482627,382.4855771,0.413333333
tree_210,all,25,2328.421506,2298.742212,2298.482688,2.284863911,0.006048557,2.125488505,2.458874313,0.004915926,0.007247154,666.4076961,0.002222222,1.503983664,0.023147805,-7.76E-05,1.237473157,1.827359344,0.01823386,0.02799271,-9.89E-05,-5.74E-05,450,0.002222222,0.184261912,-0.016738532,0.453490076,-0.433778511,0.877138269,-0.023166076,-0.010115028,0.315625429,0.576128498,487.8248345,0.533333333
tree_210,all,26,2272.475244,2243.133314,2240.34379,2.269764047,0.00546329,2.099351039,2.435013574,0.004394739,0.006646419,450,0.002222222,1.599237779,0.020711259,-6.95E-05,1.349556325,1.858722698,0.016773119,0.025476043,-8.91E-05,-4.89E-05,450,0.002222222,0.296555492,-0.016123077,0.430318179,-0.455339165,0.876374542,-0.022572173,-0.009470349,0.299340351,0.570874529,450,0.377777778
tree_210,all,27,2256.814712,2229.698222,2223.235826,2.313137612,0.005112827,2.154998859,2.459171353,0.004011349,0.006137225,450,0.002222222,1.676519015,0.019737432,-6.67E-05,1.448580376,1.954411122,0.015053137,0.023802345,-8.52E-05,-4.53E-05,450,0.002222222,0.383844703,-0.016132214,0.422737685,-0.1587953,1.129938394,-0.022631697,-0.009807484,0.285351974,0.546181171,450,0.248888889
tree_210,all,28,2315.337673,2300.138889,2292.944094,0.004868219,0.003304897,0.00592351,450,0.002222222,0.018385783,-6.13E-05,0.013160033,0.023576843,-8.28E-05,-3.80E-05,450,0.002222222,-0.015482735,0.405151619,-0.022732706,-0.009065792,0.278866423,0.544714524,450,0.12,2.326842309,2.158373748,2.536043055,1.745530862,1.462124744,2.030307198,0.491209898,-0.184841679,1.066728578
tree_210,all,29,2279.840839,2250.189594,2251.247641,0.006312542,0.005319357,0.007517982,450,0.002222222,0.022416172,-7.36E-05,0.016728356,0.027351401,-9.70E-05,-5.16E-05,450,0.002222222,-0.015218503,0.428064447,-0.021350462,-0.008140568,0.307006208,0.568436028,450,0.422222222,2.221071116,2.071181775,2.403650324,1.50922991,1.246650796,1.812277617,0.257915196,-0.344201459,0.875683972
tree_210,all,30,2353.838036,2329.789009,2325.047403,0.005323553,0.00403589,0.006415348,542.5254622,0.002222222,0.021573268,-7.41E-05,0.016873088,0.026737495,-9.48E-05,-5.20E-05,450,0.002222222,-0.017830387,0.46143754,-0.025014493,-0.01173468,0.337027689,0.600706729,450,0.52,2.357917851,2.189655799,2.510245072,1.627371753,1.372789546,1.903549326,0.236913553,-0.470427674,0.855223248
tree_210,all,31,2327.768392,2307.136247,2301.289225,0.005144296,0.003939599,0.006285003,450,0.002222222,0.019920278,-6.79E-05,0.015361012,0.025360626,-8.95E-05,-4.45E-05,450,0.002222222,-0.016776617,0.435312923,-0.022824844,-0.009471365,0.289229814,0.565753733,450,0.328888889,2.318526091,2.167234038,2.478538123,1.66826908,1.384637019,1.913857386,0.327866387,-0.342266903,1.04588117
tree_210,all,32,2317.365242,2289.965114,2289.797515,0.005975456,0.004530864,0.007135673,326.7615729,0.002222222,0.022555425,-7.52E-05,0.017628501,0.027542224,-9.72E-05,-5.28E-05,666.6414607,0.002222222,-0.01598629,0.439216495,-0.022942527,-0.00869023,0.285103065,0.574426218,450,0.493333333,2.250430818,2.070642908,2.415465341,1.51492841,1.227448059,1.773484596,0.230232783,-0.463766933,0.940534285
tree_210,all,33,2328.996761,2302.235205,2298.951736,0.00554109,0.004443339,0.006882934,402.4431557,0.002222222,0.02169774,-7.32E-05,0.017018774,0.026252054,-9.13E-05,-5.14E-05,450,0.002222222,-0.016628761,0.44366215,-0.023619941,-0.010727424,0.305279052,0.568959221,450,0.408888889,2.316070561,2.13828031,2.467137449,1.596811192,1.329258828,1.883799791,0.272064609,-0.292210879,0.992997924
tree_210,all,34,2317.822322,2299.015176,2295.315057,0.005617811,0.00452335,0.006702492,450,0.002222222,0.020220666,-6.61E-05,0.014944838,0.024963595,-8.68E-05,-4.12E-05,450,0.002222222,-0.01432164,0.398166091,-0.021321169,-0.007020252,0.246247693,0.531575092,450,0.177777778,2.275139893,2.110069313,2.443714678,1.609463321,1.383319638,1.94011682,0.428936651,-0.299521065,1.088633434
tree_210,all,35,2330.411364,2302.790248,2300.855966,0.005857996,0.004712447,0.006998566,450,0.002222222,0.022327114,-7.51E-05,0.016233866,0.027343878,-0.000100234,-5.28E-05,450,0.002222222,-0.016564532,0.446067108,-0.024132251,-0.009928095,0.309992464,0.593219614,450,0.462222222,2.301781817,2.139135956,2.488719921,1.556826431,1.271038374,1.843295279,0.249444296,-0.417668485,0.992954303
tree_210,all,36,2302.558693,2270.803034,2271.594387,0.006373893,0.00526458,0.00759533,712.4280934,0.002222222,0.022875538,-7.47E-05,0.017883038,0.027960371,-9.63E-05,-5.28E-05,450,0.002222222,-0.015499986,0.436922113,-0.022864967,-0.008320316,0.285708487,0.573223758,450,0.511111111,2.246467135,2.085637233,2.427626845,1.49398737,1.22074458,1.774368829,0.227285747,-0.510770618,0.904967109
tree_210,all,37,2352.545284,2332.233986,2327.017348,0.00536352,0.003887501,0.006479584,246.3575296,0.002222222,0.020504388,-6.83E-05,0.014741974,0.025858084,-9.18E-05,-4.28E-05,450,0.002222222,-0.016808862,0.442838647,-0.023351724,-0.010676007,0.313024558,0.563936895,450,0.36,2.337937655,2.175330662,2.506992954,1.665883714,1.361710471,1.9712093,0.299258025,-0.261041143,0.965340589
tree_210,all,38,2318.134569,2299.281757,2295.430542,0.005939033,0.004687404,0.007169356,450,0.002222222,0.020410007,-6.59E-05,0.015626238,0.025314471,-8.98E-05,-4.85E-05,450,0.002222222,-0.014213794,0.399940357,-0.021128176,-0.00731144,0.269556871,0.552362267,299.7650522,0.204444444,2.269768247,2.091973405,2.421590253,1.620714842,1.333114605,1.856211142,0.425069728,-0.28840574,1.064976505
tree_210,all,39,2347.877674,2327.949385,2324.204956,0.005371236,0.004048548,0.006888314,450,0.002222222,0.021850838,-7.52E-05,0.016162163,0.026590958,-0.000100768,-5.37E-05,450,0.002222222,-0.017840452,0.461860642,-0.025607518,-0.011597544,0.33831428,0.612365558,454.8603641,0.515555556,2.297824955,2.119882522,2.495546696,1.595066843,1.267309736,1.864994176,0.208287099,-0.415842085,0.898266028
tree_210,all,40,2327.48791,2313.624128,2308.743114,0.004907662,0.003526348,0.006235018,450,0.002222222,0.019756833,-6.74E-05,0.013430099,0.024797037,-9.22E-05,-4.36E-05,450,0.002222222,-0.01623795,0.421821918,-0.02314087,-0.010222665,0.304884524,0.570118392,450,0.217777778,2.274246978,2.07152586,2.456237195,1.673349815,1.370960802,1.970539057,0.393845414,-0.257033007,1.031153326
tree_210,all,41,2334.533096,2311.27474,2307.680248,0.005201232,0.003809666,0.006651287,450,0.002222222,0.02140831,-7.38E-05,0.016020879,0.025885054,-9.28E-05,-4.99E-05,450,0.002222222,-0.017073462,0.443657797,-0.024075617,-0.010748918,0.318199625,0.581097606,450,0.377777778,2.304835245,2.136734578,2.48069097,1.611205963,1.361075242,1.898779071,0.291731604,-0.351211979,0.929414524
tree_210,all,42,2315.354435,2291.43136,2284.860888,0.005385946,0.004169376,0.006463587,450,0.002222222,0.020507786,-6.90E-05,0.014808938,0.025837272,-9.10E-05,-4.30E-05,450,0.002222222,-0.016230047,0.429154509,-0.02291814,-0.010184273,0.305663006,0.555360978,450,0.288888889,2.327343063,2.160320716,2.494207528,1.649365968,1.390312703,1.937166646,0.357271933,-0.288011815,0.970369492
tree_210,all,43,2350.193127,2326.92327,2323.674446,0.005439022,0.004227877,0.006778777,450,0.002222222,0.022163585,-7.60E-05,0.017208888,0.027411894,-9.91E-05,-5.44E-05,450,0.002222222,-0.017502641,0.456642194,-0.024300729,-0.011244878,0.334374824,0.59184786,450,0.493333333,2.333121672,2.162447513,2.491087387,1.574418968,1.260931493,1.85809109,0.225688302,-0.532756093,0.768102139
tree_210,all,44,2278.995279,2254.43689,2251.373361,0.006059739,0.004916117,0.00710541,450,0.002222222,0.020711004,-6.64E-05,0.016191079,0.026552459,-8.73E-05,-4.49E-05,450,0.002222222,-0.014207464,0.404145229,-0.02096324,-0.007627022,0.264120731,0.526593552,590.1056098,0.262222222,2.269880322,2.136290409,2.446426181,1.603175313,1.299177174,1.866956481,0.398219192,-0.226654195,1.099226093
tree_210,all,45,2335.003061,2312.416402,2312.142396,0.006473165,0.005218272,0.007786796,666.2760106,0.002222222,0.023015879,-7.58E-05,0.017456558,0.028320192,-9.80E-05,-5.15E-05,450,0.002222222,-0.015626669,0.437434695,-0.023210774,-0.009699179,0.304668693,0.565707876,450,0.471111111,2.21876815,2.029407267,2.396028869,1.50216857,1.220685169,1.801815892,0.243520038,-0.435427394,0.822606008
tree_210,all,46,2325.291289,2308.372615,2306.320444,0.005683818,0.004414597,0.007035489,450,0.002222222,0.02126787,-7.19E-05,0.016019752,0.026434424,-9.36E-05,-4.77E-05,319.42163,0.002222222,-0.016030779,0.429010419,-0.022669858,-0.009603534,0.297476942,0.551045883,450,0.391111111,2.213527579,2.003876682,2.393282524,1.574868034,1.272662611,1.840858697,0.304652009,-0.27387389,0.920575555
tree_210,all,47,2334.701658,2317.16185,2312.307893,0.005600148,0.004420198,0.006909743,450,0.002222222,0.020301366,-6.67E-05,0.015490431,0.024767045,-8.82E-05,-4.58E-05,536.4145177,0.002222222,-0.015181872,0.412627675,-0.022286736,-0.008695446,0.26450991,0.536067013,531.4775789,0.257777778,2.281461907,2.095515753,2.455402496,1.633327711,1.294714278,1.889401617,0.39720057,-0.30036039,0.98708296
tree_210,all,48,2310.941346,2292.952653,2288.592708,0.005539256,0.004273801,0.006736639,450,0.002222222,0.019865181,-6.58E-05,0.014867474,0.025567079,-8.97E-05,-4.38E-05,374.4400125,0.002222222,-0.015151014,0.410829931,-0.022281259,-0.008334411,0.286442027,0.566130652,438.3729195,0.271111111,2.260924,2.072843871,2.428671976,1.660996143,1.331619038,1.923249451,0.414957673,-0.262277349,1.094494155
tree_210,all,49,2305.637783,2284.184153,2278.915609,0.005415681,0.00422139,0.006452653,289.074563,0.002222222,0.020434003,-6.83E-05,0.015851602,0.025298025,-8.91E-05,-4.86E-05,450,0.002222222,-0.015902712,0.425178024,-0.022649258,-0.008977231,0.295515696,0.57782043,450,0.293333333,2.295746599,2.137961462,2.461954443,1.639206752,1.366198147,1.91376564,0.345038367,-0.395085374,0.983268842
tree_210,all,50,2311.872161,2290.592323,2286.194504,0.005666417,0.004524115,0.006949522,450,0.002222222,0.0202193,-6.69E-05,0.015298573,0.025005417,-8.81E-05,-4.49E-05,503.2740165,0.002222222,-0.015366961,0.417140692,-0.021257415,-0.008022833,0.280750617,0.548380043,450,0.231111111,2.303952892,2.139925192,2.439655992,1.666231389,1.378392636,1.889131594,0.40279356,-0.284610659,1.033703248
tree_210,orni,1,1096.251736,1085.922995,1082.887052,1.833131824,0.005500675,1.583319605,2.181367896,0.003745679,0.007205653,450,0.002222222,1.167892424,0.021116748,-6.55E-05,0.744093027,1.650620521,0.012849485,0.029420226,-9.90E-05,-3.09E-05,414.7470316,0.002222222,-0.668561715,-0.01945106,0.526759777,-2.022527755,0.839114586,-0.032474341,-0.006712658,0.291290206,0.831558495,291.5548623,0.355555556
tree_210,orni,2,1206.277147,1195.830739,1190.890036,1.883635183,0.005410218,1.596348371,2.154443731,0.00372545,0.007254397,384.3493321,0.002222222,1.149052894,0.022027966,-6.99E-05,0.597866219,1.682259756,0.013313256,0.032463919,-1.11E-04,-3.32E-05,450,0.002222222,-0.705162068,-0.02022662,0.540420245,-1.908673115,0.591239331,-0.031888304,-0.007925282,0.28996375,0.790788032,294.0341954,0.244444444
tree_210,orni,3,1174.955876,1164.644682,1162.538083,1.874287813,0.005670853,1.558892228,2.141904287,0.004010677,0.007258705,450,0.002222222,1.214001214,0.020242704,-6.15E-05,0.713243341,1.696591934,0.012738527,0.029796345,-1.01E-04,-2.99E-05,450,0.002222222,-0.438439964,-0.017397784,0.484071416,-1.76157072,0.98417078,-0.029102562,-0.003031961,0.193204403,0.731454443,247.2171232,0.511111111
tree_210,orni,4,1149.709269,1141.557761,1137.869455,1.854738716,0.005474564,1.598376309,2.14977968,0.003427441,0.007186545,450,0.002222222,1.227049901,0.019728626,-6.05E-05,0.750467671,1.712109882,0.010737245,0.027527779,-9.68E-05,-2.86E-05,450,0.002222222,-0.500885552,-0.018178156,0.496108102,-1.95734534,0.592571372,-0.030730179,-0.006267322,0.244988008,0.760331623,293.8052287,0.444444444
tree_210,orni,5,1240.665509,1230.640322,1226.481648,1.881880477,0.005509446,1.633681191,2.192923147,0.003888214,0.007194733,381.022664,0.002222222,1.177314085,0.020991937,-6.51E-05,0.625623674,1.690524955,0.011866806,0.029464624,-9.96E-05,-2.39E-05,450,0.002222222,-0.680401513,-0.019665836,0.532204211,-2.07478391,0.503496758,-0.031674918,-0.007899671,0.294229415,0.789949279,271.9308648,0.297777778
tree_210,orni,6,1170.857412,1162.249327,1158.567856,1.872066331,0.005389329,1.622515302,2.166003929,0.003638644,0.006892893,450,0.002222222,1.215746485,0.020171147,-6.22E-05,0.642252645,1.642396465,0.012099162,0.029076181,-1.00E-04,-2.82E-05,359.0651971,0.002222222,-0.569032809,-0.018849019,0.510050324,-2.03680161,0.723148414,-0.032123784,-0.006630401,0.247010351,0.790766897,258.4666328,0.457777778
tree_210,orni,7,1160.29328,1150.9041,1147.477174,1.880598895,0.005482216,1.6128625,2.196876774,0.003649007,0.007148677,183.7713623,0.002222222,1.161107175,0.021102061,-6.51E-05,0.623817481,1.649951313,0.012196057,0.030160636,-1.00E-04,-2.75E-05,339.3429319,0.002222222,-0.540859116,-0.018025081,0.498785469,-1.843977337,0.710210368,-0.030975315,-0.006977788,0.270394581,0.774418152,243.3188516,0.471111111
tree_210,orni,8,1196.388254,1185.977131,1181.84695,1.869387409,0.005416433,1.565954672,2.127242469,0.003634897,0.007366575,450,0.002222222,1.125143392,0.021975634,-6.91E-05,0.661502985,1.579896915,0.014106366,0.031507611,-1.05E-04,-3.22E-05,363.7194215,0.002222222,-0.818207374,-0.020866154,0.559206858,-2.020218568,0.568626888,-0.034246773,-0.010237808,0.304951361,0.822045831,294.1166558,0.235555556
tree_210,orni,9,1132.294999,1122.15035,1119.106284,1.844918257,0.005666355,1.522715748,2.100830576,0.003812756,0.007277936,509.7397542,0.002222222,1.143288292,0.02144083,-6.58E-05,0.617917576,1.635181158,0.012463375,0.03018895,-1.05E-04,-3.19E-05,450,0.002222222,-0.657133455,-0.018923741,0.520693816,-2.093155308,0.625273482,-0.032549262,-0.007127595,0.244418108,0.778979103,162.0745804,0.36
tree_210,orni,10,1169.738063,1160.091505,1156.521254,1.868668552,0.005675713,1.591096109,2.131472752,0.004177902,0.00750991,450,0.002222222,1.148837168,0.021292756,-6.55E-05,0.674695375,1.658655988,0.012821424,0.030064397,-1.05E-04,-3.32E-05,374.1852541,0.002222222,-0.599400457,-0.018523142,0.511826273,-2.2104461,0.655115507,-0.032086055,-0.005753582,0.229890382,0.79396559,234.9395267,0.413333333
tree_210,orni,11,1104.923414,1095.518635,1091.623926,1.852887992,0.005477939,1.577531406,2.132787512,0.003627208,0.007150244,450,0.002222222,1.158738625,0.021351342,-6.71E-05,0.655615215,1.704748202,0.011289427,0.030167348,-1.02E-04,-2.68E-05,356.1111812,0.002222222,-0.606205817,-0.019070727,0.518399545,-1.73970626,0.918780567,-0.030090098,-0.004649843,0.225429581,0.750951121,483.6664525,0.426666667
tree_210,orni,12,1131.167418,1123.369419,1119.22249,1.863783266,0.005368389,1.559689706,2.137038847,0.003472966,0.007025302,450,0.002222222,1.240355483,0.019441966,-5.92E-05,0.713428109,1.730711073,0.010552224,0.028319842,-9.28E-05,-1.88E-05,371.1089992,0.002222222,-0.517280057,-0.0182028,0.498555708,-1.842381741,0.745703712,-0.030007828,-0.00538425,0.212174023,0.73665787,302.8663686,0.448888889
tree_210,orni,13,1163.500627,1154.499754,1151.299836,1.857182931,0.005351771,1.574746346,2.128424456,0.003595495,0.007191579,450,0.002222222,1.188207491,0.020312839,-6.34E-05,0.62219777,1.683904488,0.011905014,0.029766607,-9.98E-05,-2.84E-05,348.6471023,0.002222222,-0.587173004,-0.019010164,0.512648417,-1.945618843,0.929958125,-0.031729108,-0.005310422,0.242366394,0.806898339,229.0303498,0.377777778
tree_210,orni,14,1153.049469,1143.619216,1139.887545,1.842597153,0.005446449,1.561192461,2.131029299,0.003802254,0.007259628,450,0.002222222,1.166805274,0.020974824,-6.52E-05,0.681542688,1.634811643,0.012674856,0.029366968,-9.96E-05,-3.24E-05,382.6871935,0.002222222,-0.641317649,-0.01940819,0.523984529,-2.284403306,0.46705927,-0.032604682,-0.006355033,0.291058588,0.838602486,297.9749047,0.395555556
tree_210,orni,15,1114.909886,1104.612613,1100.168178,1.851805422,0.005808192,1.557868307,2.085526547,0.004015594,0.007460888,450,0.002222222,1.1071615,0.022114485,-6.86E-05,0.637231879,1.658246342,0.013670273,0.032203013,-1.12E-04,-3.60E-05,359.4327893,0.002222222,-0.669107883,-0.018974321,0.524530265,-1.902866992,0.710897323,-0.030181268,-0.004856289,0.249374752,0.777715456,281.4441796,0.337777778
tree_210,orni,16,1129.866031,1121.184175,1117.274523,1.836239057,0.005695827,1.556358728,2.149098192,0.003835736,0.007279097,450,0.002222222,1.143414032,0.021109108,-6.48E-05,0.624469822,1.610064467,0.012341942,0.030469548,-1.04E-04,-2.73E-05,358.16475,0.002222222,-0.681414461,-0.019384307,0.529085438,-1.89774248,0.825121883,-0.031392486,-0.006701762,0.255846947,0.778833489,303.7399223,0.342222222
tree_210,orni,17,1209.182728,1198.878836,1195.195168,1.858740219,0.005814857,1.589583359,2.129953615,0.004119181,0.007376242,450,0.002222222,1.086728057,0.022485876,-7.00E-05,0.562584715,1.589372092,0.013709782,0.029700112,-1.01E-04,-3.46E-05,359.3433996,0.002222222,-0.802824015,-0.020298365,0.551709531,-2.128310657,0.439071175,-0.030646688,-0.007715882,0.280745501,0.778452811,265.5605375,0.244444444
tree_210,orni,18,1126.459859,1118.04771,1113.962069,1.86803245,0.005524497,1.591101659,2.124563667,0.003674942,0.007048061,450,0.002222222,1.150497023,0.021181108,-6.57E-05,0.621914128,1.590502304,0.012784891,0.029958975,-1.04E-04,-3.27E-05,450,0.002222222,-0.562399307,-0.018540264,0.50795671,-1.938014701,0.693005464,-0.030832875,-0.006024211,0.255475949,0.763536164,253.1244306,0.431111111
tree_210,orni,19,1133.107009,1123.878508,1119.595221,1.854156233,0.005292304,1.540722523,2.140853583,0.003459969,0.00693691,531.6053454,0.002222222,1.158319698,0.021173743,-6.64E-05,0.70900144,1.682065139,0.012678969,0.030203996,-1.01E-04,-2.79E-05,307.1860066,0.002222222,-0.704406054,-0.020133571,0.536288974,-2.062923477,0.819465911,-0.033709521,-0.007282741,0.25809022,0.831289583,245.6135549,0.342222222
tree_210,orni,20,1135.484617,1127.521077,1122.928913,1.864132609,0.005239389,1.567939289,2.156220573,0.003217315,0.006951432,450,0.002222222,1.198228155,0.019969114,-6.15E-05,0.728503735,1.67010546,0.011406437,0.028903241,-9.55E-05,-2.04E-05,384.4861908,0.002222222,-0.47490628,-0.017865073,0.490140885,-1.782519925,0.847013326,-0.030271767,-0.005431032,0.241981193,0.7704918,224.9415808,0.48
tree_210,orni,21,1177.34618,1167.384788,1163.378021,1.868777147,0.005851157,1.61355141,2.13315604,0.00380099,0.007379026,450,0.002222222,1.122286047,0.021857556,-6.73E-05,0.669350428,1.656809337,0.013327149,0.031357262,-1.06E-04,-3.20E-05,450,0.002222222,-0.573819822,-0.018069295,0.506521345,-1.822091505,0.853492493,-0.031225812,-0.005726782,0.243150112,0.779390312,249.4434309,0.404444444
tree_210,orni,22,1161.037226,1151.31227,1147.831285,1.844894998,0.005614133,1.547697958,2.141154865,0.003875152,0.007650861,566.8593573,0.002222222,1.17040287,0.020850656,-6.39E-05,0.676842828,1.697950559,0.01181415,0.030355038,-1.03E-04,-2.34E-05,371.168019,0.002222222,-0.623492434,-0.018818923,0.515239998,-1.902871124,0.626786769,-0.031224866,-0.007374502,0.272953847,0.772316165,211.9875722,0.373333333
tree_210,orni,23,1181.536702,1171.251577,1168.009943,1.87888143,0.00549022,1.575389365,2.151964127,0.003975123,0.007279773,491.2973517,0.002222222,1.157021188,0.021478428,-6.70E-05,0.69157052,1.660467409,0.012884017,0.029358828,-9.96E-05,-3.20E-05,363.8125977,0.002222222,-0.623138389,-0.019053046,0.520465727,-1.890350899,0.779325123,-0.031067032,-0.006046337,0.264893471,0.785382985,214.5134564,0.391111111
tree_210,orni,24,1165.424387,1156.474971,1151.919392,1.856471655,0.00539539,1.506016873,2.12489465,0.003005016,0.007056295,450,0.002222222,1.1515789,0.0212135,-6.65E-05,0.647349136,1.688216826,0.011349295,0.030061912,-1.04E-04,-2.88E-05,450,0.002222222,-0.574407616,-0.018965761,0.513072423,-1.850778327,0.89242201,-0.031252912,-0.007253799,0.210601557,0.742122269,265.6457731,0.377777778
tree_210,orni,25,1176.326632,1165.382116,1161.319388,1.883739125,0.005307125,1.614248363,2.191730236,0.003459639,0.006866278,450,0.002222222,1.172504074,0.021362273,-6.74E-05,0.642855426,1.622193839,0.013044811,0.029155559,-1.03E-04,-3.50E-05,762.9647862,0.002222222,-0.721474766,-0.02026245,0.541826084,-2.006088751,0.626569505,-0.032255326,-0.007902458,0.273748946,0.802044457,274.2769971,0.275555556
tree_210,orni,26,1079.961549,1071.075759,1067.427567,1.849983902,0.005329958,1.567501097,2.166556244,0.003571521,0.006889342,450,0.002222222,1.184670732,0.02049293,-6.39E-05,0.700716133,1.698261458,0.011293662,0.028676936,-1.01E-04,-2.86E-05,450,0.002222222,-0.608596338,-0.019358339,0.519454069,-1.961859564,0.859924148,-0.032253998,-0.006037471,0.237827462,0.799811056,258.8382599,0.355555556
tree_210,orni,27,1189.931125,1180.107992,1175.769148,1.878802163,0.005547081,1.597296467,2.126919964,0.003772282,0.007235317,450,0.002222222,1.170631389,0.02100925,-6.48E-05,0.582884237,1.630555263,0.011738487,0.029509574,-1.03E-04,-2.70E-05,379.3828376,0.002222222,-0.577978178,-0.018762981,0.512562714,-1.915941539,0.896509786,-0.032867524,-0.006841197,0.211481402,0.757500931,361.0404188,0.382222222
tree_210,orni,28,1089.290137,1079.365694,1075.757384,1.846605464,0.005667581,1.58464955,2.114999364,0.003711155,0.007491212,450,0.002222222,1.136678255,0.021499587,-6.68E-05,0.593160335,1.647892406,0.012584471,0.031297487,-1.06E-04,-2.92E-05,450,0.002222222,-0.659524653,-0.019137875,0.523326897,-1.962312271,0.611203,-0.031440675,-0.007213307,0.258272743,0.763325069,298.2290088,0.355555556
tree_210,orni,29,1202.836289,1194.540379,1190.691068,1.892577505,0.005479033,1.625423686,2.185245321,0.003607181,0.007107425,551.7844938,0.002222222,1.220618602,0.01990263,-6.03E-05,0.740507465,1.68283944,0.011449639,0.028240783,-9.50E-05,-2.46E-05,344.1687511,0.002222222,-0.485493539,-0.017680902,0.490750242,-1.718751667,0.812224572,-0.027777627,-0.004616573,0.210935532,0.716210307,228.5896791,0.484444444
tree_210,orni,30,1204.862769,1195.835296,1192.176433,1.887666532,0.005848059,1.614371299,2.15850134,0.004168686,0.007434433,450,0.002222222,1.198235108,0.020576209,-6.13E-05,0.676525496,1.649995846,0.012397391,0.029510423,-9.77E-05,-2.70E-05,366.0893443,0.002222222,-0.58095274,-0.018046589,0.507334508,-2.012553166,0.626125022,-0.03120915,-0.006541614,0.249270336,0.759273167,234.3226407,0.404444444
tree_210,orni,31,1127.32928,1117.314356,1113.218997,1.866890651,0.005318481,1.571218153,2.148987227,0.003498042,0.007021354,450,0.002222222,1.169053701,0.021144744,-6.67E-05,0.666157466,1.67626104,0.011639595,0.029392325,-1.00E-04,-2.45E-05,511.5009238,0.002222222,-0.668791827,-0.019801588,0.530439605,-2.092383763,0.61930683,-0.03190437,-0.006766136,0.272569978,0.812125129,221.5279391,0.368888889
tree_210,orni,32,1139.567285,1131.108178,1126.702823,1.8734831,0.00532438,1.608432653,2.164987167,0.003826288,0.007045129,450,0.002222222,1.200732914,0.020246905,-6.30E-05,0.662877899,1.746522957,0.010604694,0.029662327,-9.94E-05,-2.44E-05,450,0.002222222,-0.556555749,-0.018860797,0.509401533,-1.981164238,0.803961905,-0.032420533,-0.005957359,0.209565952,0.759519678,189.4771184,0.444444444
tree_210,orni,33,1111.416909,1099.784549,1095.841249,1.851450098,0.005582765,1.565792228,2.11580773,0.003386801,0.00710072,450,0.002222222,1.074418693,0.023329154,-7.50E-05,0.54642972,1.634137675,0.014371068,0.032655908,-1.11E-04,-3.44E-05,386.0650952,0.002222222,-0.87718846,-0.021460811,0.571644347,-2.229144229,0.387070651,-0.034136206,-0.008145647,0.293017266,0.821223912,177.9367348,0.222222222
tree_210,orni,34,1244.524426,1232.187594,1228.905607,1.863240251,0.005739394,1.59002093,2.157819707,0.004000147,0.007320234,450,0.002222222,1.094479791,0.022972181,-7.22E-05,0.629135002,1.592194949,0.014726308,0.031978353,-1.09E-04,-4.00E-05,450,0.002222222,-0.783866769,-0.020358366,0.552611844,-2.214979665,0.596895893,-0.032568209,-0.005824811,0.256351868,0.816342153,298.3097214,0.297777778
tree_210,orni,35,1176.929886,1165.893181,1162.245428,1.873536166,0.005701667,1.60604184,2.173000641,0.004334288,0.007433053,385.8086486,0.002222222,1.134767666,0.02204345,-6.87E-05,0.643786667,1.631256088,0.013733566,0.030154659,-1.00E-04,-3.12E-05,366.8568548,0.002222222,-0.604354297,-0.01899407,0.519391686,-1.948300428,0.695570796,-0.030474042,-0.005534469,0.237608449,0.768719143,297.1296716,0.444444444
tree_210,orni,36,1165.173834,1155.090541,1151.961156,1.866273841,0.005679413,1.602601513,2.122373058,0.003919132,0.007285602,450,0.002222222,1.119237452,0.021895362,-6.77E-05,0.589199137,1.571506099,0.011873267,0.029883996,-1.01E-04,-3.04E-05,379.9598216,0.002222222,-0.677821707,-0.019256714,0.528235269,-1.955412983,0.695685894,-0.031628296,-0.006916797,0.254268257,0.783513836,249.9168297,0.311111111
tree_210,orni,37,1132.718657,1124.093806,1121.024016,1.874028891,0.005132753,1.548452024,2.110766958,0.003328995,0.007185303,450,0.002222222,1.190316802,0.020443036,-6.46E-05,0.624808778,1.611334916,0.011827696,0.029040821,-9.70E-05,-2.94E-05,352.2224659,0.002222222,-0.579146595,-0.019239583,0.513731703,-1.993060551,0.941948684,-0.032051304,-0.004582076,0.261942315,0.838756018,254.5613298,0.391111111
