tree.ID,tree,null_DIC,slow_DIC,asym_DIC,null_post_mean,null_lower95_CI,null_upper95_CI,null_ess,null_pMCMC,slow_post_mean,slow_post_mean_2,slow_lower95_CI,slow_upper95_CI,slow_lower95_CI_2,slow_upper95_CI_2,slow_ess,slow_pMCMC,asym_post_mean_sqrt,asym_lower95_CI_sqrt,asym_upper95_CI_sqrt,asym_ess,asym_pMCMC
100,Arbour.phy.nex,302.2288675,284.375691,284.6348885,0.014213529,0.007193668,0.018955706,315.4369481,0.002222222,0.043250055,-1.76E-04,0.034855163,0.050677566,-2.29E-04,-1.25E-04,450,0.002222222,0.242525798,0.206299681,0.277174008,450,0.002222222
101,Carballido.phy.nex,505.6202442,457.7156604,490.3770043,0.00444669,0.001502404,0.0084343,450,0.017777778,0.049925476,-2.15E-04,0.046899582,0.053680202,-2.36E-04,-1.93E-04,562.3663959,0.002222222,0.178967474,0.14310906,0.223628752,450,0.002222222
102,Carballido.phy.nex,496.6306312,451.7598508,483.1214256,0.004060449,-1.60E-05,0.007240692,450,0.048888889,0.051462357,-2.27E-04,0.04838558,0.054758445,-2.49E-04,-2.05E-04,450,0.002222222,0.169872821,0.124054653,0.215401414,450,0.002222222
103,Carballido.phy.nex,500.5726067,459.0160753,488.3628787,0.003832129,7.57E-05,0.007240581,376.2364448,0.035555556,0.051723351,-2.31E-04,0.048511467,0.055295158,-2.53E-04,-2.08E-04,385.9960183,0.002222222,0.163385842,0.118404032,0.207606067,339.4716416,0.002222222
104,Carballido.phy.nex,510.6826087,449.7748946,493.0629696,0.004248014,0.001019429,0.007180459,450,0.013333333,0.050377064,-2.18E-04,0.047157005,0.053317811,-2.37E-04,-1.98E-04,512.5827112,0.002222222,0.168875738,0.124917542,0.211832458,450,0.002222222
105,Carballido.phy.nex,495.0889027,447.7433206,480.8217881,0.004229059,5.03E-04,0.008171207,450,0.048888889,0.049447414,-2.11E-04,0.046428054,0.053003085,-2.34E-04,-1.90E-04,450,0.002222222,0.170770922,0.123192821,0.213983451,450,0.002222222
106,Carballido.phy.nex,504.6751453,462.9709372,491.4684039,0.004309912,0.001011832,0.008354804,450,0.013333333,0.053220268,-2.43E-04,0.049133849,0.05644567,-2.69E-04,-2.20E-04,450,0.002222222,0.171113412,0.125930664,0.21541865,330.9343969,0.002222222
107,Carballido.phy.nex,498.1228562,460.5604834,487.4279625,0.003753571,7.12E-05,0.007184893,420.196678,0.035555556,0.053819024,-2.48E-04,0.049513801,0.05721316,-2.74E-04,-2.26E-04,450,0.002222222,0.162743577,0.113421671,0.205226284,450,0.002222222
108,Carballido.phy.nex,511.615274,463.9804753,494.6894656,0.004338451,8.37E-04,0.008292713,450,0.026666667,0.052850253,-2.40E-04,0.049310758,0.055519236,-2.59E-04,-2.17E-04,450,0.002222222,0.178881376,0.136962009,0.221728661,450,0.002222222
109,Carballido.phy.nex,502.7218105,459.4300295,488.6884662,0.004418976,0.00108976,0.007725385,450,0.026666667,0.051512307,-2.28E-04,0.048466403,0.054940129,-2.49E-04,-2.08E-04,450,0.002222222,0.175144421,0.137376997,0.216866125,450,0.002222222
110,Carballido.phy.nex,510.376091,443.0574072,487.7134978,0.00486056,0.001521906,0.0080189,450,0.013333333,0.048343166,-2.02E-04,0.04511014,0.05127782,-2.21E-04,-1.81E-04,364.9814423,0.002222222,0.182517143,0.1452998,0.227429551,450,0.002222222
111,Carballido.phy.nex,510.0543059,448.3441123,485.9054143,0.005497279,0.001963589,0.009500594,450,0.004444444,0.050252123,-2.17E-04,0.047251441,0.053412016,-2.38E-04,-1.96E-04,569.7692586,0.002222222,0.191267469,0.146139282,0.228880236,450,0.002222222
112,Carballido.phy.nex,510.849467,453.0885438,489.9921942,0.005112423,0.001467847,0.008508688,450,0.013333333,0.049283158,-2.10E-04,0.046245165,0.052012627,-2.32E-04,-1.88E-04,450,0.002222222,0.188549525,0.146925372,0.228095637,450,0.002222222
113,Carballido.phy.nex,505.5400125,459.1048994,491.215827,0.004327771,4.38E-04,0.00786113,450,0.035555556,0.051034331,-2.24E-04,0.047310006,0.054014415,-2.45E-04,-1.99E-04,450,0.002222222,0.171316324,0.129027701,0.215574583,450,0.002222222
114,Carballido.phy.nex,499.0320217,460.6412418,486.3322917,0.004136437,4.21E-05,0.007497032,368.668807,0.044444444,0.052811692,-2.39E-04,0.049050944,0.05640653,-2.66E-04,-2.16E-04,454.2211052,0.002222222,0.17130226,0.121096144,0.215110637,450,0.002222222
115,Carballido.phy.nex,503.8427479,454.494551,488.3092247,0.004355318,7.01E-04,0.00798381,450,0.035555556,0.051749787,-2.30E-04,0.048576579,0.05514326,-2.51E-04,-2.08E-04,662.109994,0.002222222,0.172295206,0.128596279,0.217819379,450,0.002222222
116,Carballido.phy.nex,509.8782636,446.4101262,490.1960863,0.004959721,9.89E-04,0.008030969,594.837226,0.002222222,0.049586903,-2.11E-04,0.046870657,0.052856712,-2.29E-04,-1.89E-04,450,0.002222222,0.178751093,0.142282779,0.218552127,450,0.002222222
117,Carballido.phy.nex,510.3616015,450.2560877,489.0259465,0.004921194,0.001663945,0.00814702,450,0.013333333,0.049362422,-2.10E-04,0.04549827,0.052160218,-2.33E-04,-1.92E-04,450,0.002222222,0.184507876,0.145744783,0.220829726,532.2919016,0.002222222
118,Carballido.phy.nex,507.1042163,449.7993524,489.2331179,0.004661091,8.67E-04,0.007852084,354.8119788,0.002222222,0.049693719,-2.14E-04,0.046416325,0.052664181,-2.33E-04,-1.93E-04,425.0561258,0.002222222,0.171029621,0.124770058,0.20919469,450,0.002222222
119,Carballido.phy.nex,510.3937713,448.3002461,488.4377808,0.004895301,0.001005264,0.008219427,450,0.013333333,0.048649051,-2.04E-04,0.045471576,0.051289592,-2.24E-04,-1.85E-04,450,0.002222222,0.178779109,0.139104643,0.218195985,514.3867361,0.002222222
120,Carballido.phy.nex,511.0813808,458.2895587,492.2855915,0.005065012,0.001131675,0.008998099,409.0016318,0.008888889,0.052797122,-2.39E-04,0.049144814,0.055980094,-2.62E-04,-2.15E-04,386.9651919,0.002222222,0.184387701,0.14345676,0.227053324,393.7616438,0.002222222
121,Carballido.phy.nex,505.3738929,458.8627918,487.9837552,0.004927332,0.001009277,0.009120182,450,0.013333333,0.05204499,-2.32E-04,0.048090678,0.055334487,-2.56E-04,-2.07E-04,450,0.002222222,0.188486221,0.142945693,0.227946552,450,0.002222222
122,Carballido.phy.nex,500.8046513,455.5840339,486.1022457,0.004117026,2.52E-04,0.007421922,450,0.031111111,0.051353883,-2.27E-04,0.047607073,0.054455723,-2.48E-04,-2.04E-04,740.8430734,0.002222222,0.174504509,0.125343014,0.214567802,450,0.002222222
123,Carballido.phy.nex,514.6233776,470.6939518,498.6719111,0.004601916,7.99E-04,0.008370785,450,0.04,0.053148205,-2.42E-04,0.050076939,0.056929089,-2.65E-04,-2.20E-04,450,0.002222222,0.178990884,0.128754807,0.21811363,450,0.002222222
124,Carballido.phy.nex,493.1980457,441.2422921,478.4561704,0.00448995,0.001143296,0.008175329,450,0.013333333,0.051197413,-2.26E-04,0.048044098,0.054496303,-2.48E-04,-2.04E-04,365.4962433,0.002222222,0.175821483,0.138326996,0.223061043,450,0.002222222
125,Carballido.phy.nex,503.9161905,461.9687572,491.3650833,0.00382205,4.25E-04,0.00789004,450,0.053333333,0.052554665,-2.37E-04,0.049171835,0.056507826,-2.59E-04,-2.14E-04,450,0.002222222,0.164597508,0.118666007,0.205672242,450,0.002222222
126,Carballido.phy.nex,510.9624953,446.5967888,489.0279724,0.005227867,0.001820298,0.00836156,450,0.002222222,0.049541335,-0.000210907,0.046502576,0.052448258,-2.30E-04,-1.93E-04,450,0.002222222,0.187822855,0.15420132,0.221297374,450,0.002222222
127,Carballido.phy.nex,505.7359631,462.0918979,490.4010745,0.004683242,9.82E-04,0.008291992,286.0570339,0.002222222,0.05477521,-2.56E-04,0.051413416,0.058722577,-2.81E-04,-2.33E-04,450,0.002222222,0.181442476,0.129392321,0.223793439,450,0.002222222
128,Carballido.phy.nex,507.0042915,455.4348154,489.6197388,0.00493597,0.001208515,0.008525854,450,0.008888889,0.051524218,-2.28E-04,0.048328677,0.054298952,-2.49E-04,-2.09E-04,450,0.002222222,0.179179093,0.135197518,0.22088311,708.1858534,0.002222222
129,Carballido.phy.nex,504.4412403,462.3416903,491.0196633,0.00410305,8.60E-04,0.008279085,450,0.035555556,0.053771433,-2.47E-04,0.05005857,0.056666403,-2.67E-04,-2.20E-04,450,0.002222222,0.177684162,0.132440423,0.218717301,520.9842426,0.002222222
130,Carballido.phy.nex,508.7987324,464.8300339,494.2898121,0.004366303,6.65E-04,0.00768726,450,0.022222222,0.052674512,-2.38E-04,0.049380399,0.055383257,-2.58E-04,-2.16E-04,1237.706207,0.002222222,0.180234254,0.132385844,0.216831965,450,0.002222222
131,Carballido.phy.nex,509.178678,443.4795859,485.8497912,0.005080889,0.001608783,0.008509929,450,0.004444444,0.047530165,-1.96E-04,0.044650985,0.050553578,-2.18E-04,-1.78E-04,450,0.002222222,0.182091417,0.135325836,0.21459989,450,0.002222222
132,Carballido.phy.nex,494.4609902,443.2599001,478.5775723,0.004362395,0.00104801,0.007542622,450,0.004444444,0.049324856,-2.10E-04,0.046111898,0.052941637,-2.33E-04,-1.89E-04,450,0.002222222,0.170700976,0.127463641,0.209626401,368.7658989,0.002222222
133,Carballido.phy.nex,510.5486126,450.2242941,489.0054744,0.005238848,0.002016114,0.008807177,927.428179,0.002222222,0.049723065,-2.13E-04,0.046756768,0.052824501,-2.34E-04,-1.92E-04,389.6274943,0.002222222,0.184918132,0.140227232,0.21720967,450,0.002222222
134,Carballido.phy.nex,500.0239643,447.5866652,483.6803285,0.0045259,0.001186511,0.008037816,450,0.008888889,0.050791182,-2.22E-04,0.04721742,0.053616334,-2.42E-04,-2.00E-04,450,0.002222222,0.176592768,0.128626245,0.217853075,450,0.002222222
135,Carballido.phy.nex,510.5364679,444.2040355,487.2506616,0.005386135,0.002271305,0.008792741,450,0.004444444,0.04938414,-2.10E-04,0.046266416,0.05242144,-2.29E-04,-1.89E-04,450,0.002222222,0.18577453,0.140255125,0.221660392,539.5184666,0.002222222
136,Carballido.phy.nex,511.5035461,457.4456429,492.9070726,0.004963829,0.001602674,0.008845634,568.790636,0.013333333,0.051636122,-2.29E-04,0.048107558,0.054907334,-2.54E-04,-2.08E-04,450,0.002222222,0.18568736,0.148786175,0.228944279,450,0.002222222
137,Carballido.phy.nex,494.5232461,459.6477004,484.9614323,0.003789231,2.87E-04,0.007244135,450,0.035555556,0.053910625,-2.49E-04,0.049930787,0.05714751,-2.69E-04,-2.23E-04,450,0.002222222,0.16320462,0.118888923,0.205631931,450,0.002222222
138,Carballido.phy.nex,512.7458967,456.6514547,492.3097828,0.005339392,8.87E-04,0.008868971,397.182732,0.008888889,0.051586856,-2.29E-04,0.047948434,0.054637998,-2.48E-04,-2.05E-04,450,0.002222222,0.187421192,0.147648859,0.228072055,450,0.002222222
139,Carballido.phy.nex,509.8903844,445.2483718,487.7466854,0.005120201,0.001600427,0.008640843,450,0.002222222,0.049779699,-2.13E-04,0.047164072,0.053175429,-2.33E-04,-1.94E-04,652.5615026,0.002222222,0.18637508,0.145189185,0.224050718,450,0.002222222
140,Carballido.phy.nex,503.9829509,455.5213202,487.8791744,0.004652508,3.34E-04,0.007936124,450,0.035555556,0.052806387,-2.39E-04,0.049305273,0.056168652,-2.63E-04,-2.14E-04,450,0.002222222,0.183232285,0.132880878,0.223847206,450,0.002222222
141,Carballido.phy.nex,501.9535492,456.908909,488.7894923,0.004263666,4.67E-04,0.008190487,450,0.04,0.053155158,-2.42E-04,0.050041285,0.056685913,-2.63E-04,-2.16E-04,450,0.002222222,0.176418192,0.13244001,0.222943197,371.1536452,0.002222222
142,Carballido.phy.nex,510.7269602,448.8409687,488.9974126,0.005066516,0.00132779,0.00881411,450,0.008888889,0.050328508,-2.18E-04,0.047046664,0.053132039,-2.37E-04,-1.96E-04,450,0.002222222,0.185469303,0.143963409,0.230858837,450,0.002222222
143,Carballido.phy.nex,513.221607,451.9974997,492.2883928,0.005066441,0.001824221,0.008985997,450,0.013333333,0.051337009,-2.26E-04,0.048209757,0.054495441,-2.51E-04,-2.08E-04,450,0.002222222,0.193858711,0.156319515,0.239266191,450,0.002222222
144,Carballido.phy.nex,502.6694993,457.2972663,486.7554309,0.004549275,4.37E-04,0.007920745,450,0.022222222,0.052985065,-2.40E-04,0.049942182,0.056717455,-2.62E-04,-2.15E-04,450,0.002222222,0.175806898,0.135678404,0.218536286,450,0.002222222
145,Carballido.phy.nex,499.1342864,456.8132775,486.859256,0.003724158,3.81E-04,0.007556975,450,0.04,0.052091172,-2.33E-04,0.048757785,0.055414209,-2.53E-04,-2.07E-04,450,0.002222222,0.160834942,0.110995761,0.203685459,450,0.002222222
146,Carballido.phy.nex,502.9258868,453.6559451,486.8670067,0.00462065,9.80E-04,0.00826442,270.0747049,0.017777778,0.052402438,-2.35E-04,0.049124612,0.055613112,-2.58E-04,-2.13E-04,382.2080611,0.002222222,0.177345405,0.132961984,0.217851899,479.7286654,0.002222222
147,Carballido.phy.nex,510.984737,464.8793957,494.5494778,0.004933484,7.22E-04,0.008747413,450,0.017777778,0.053076483,-2.41E-04,0.049812779,0.056573868,-2.62E-04,-2.15E-04,450,0.002222222,0.190546629,0.145866896,0.230105326,450,0.002222222
148,Carballido.phy.nex,513.0815059,454.9068842,492.5220226,0.004999331,0.001532809,0.008615388,526.3072627,0.004444444,0.04971222,-2.13E-04,0.046766726,0.052880739,-2.32E-04,-1.90E-04,450,0.002222222,0.180239555,0.143269911,0.230606658,371.6285663,0.002222222
149,Carballido.phy.nex,499.5309852,449.1086995,483.753562,0.004395167,0.001024208,0.007383594,450,0.008888889,0.049063212,-2.08E-04,0.04596444,0.052433235,-2.27E-04,-1.84E-04,775.836589,0.002222222,0.17628282,0.134748141,0.216182416,450,0.002222222
150,Carballido.phy.nex,509.3909526,444.121013,484.0702948,0.005865531,0.002576877,0.009396488,450,0.002222222,0.047907062,-1.99E-04,0.044922725,0.051337379,-2.20E-04,-1.79E-04,450,0.002222222,0.195717232,0.162240892,0.228938067,450,0.002222222
151,Carballido.phy.nex,511.9662396,456.3897644,490.4258101,0.005104451,0.001397887,0.008623455,371.5491802,0.004444444,0.04939817,-2.10E-04,0.045829686,0.052434521,-2.30E-04,-1.89E-04,450,0.002222222,0.1894413,0.150573221,0.223139869,435.1425003,0.002222222
152,Carballido.phy.nex,500.2154244,447.6854654,482.0206705,0.005199296,0.002075671,0.009123618,450,0.008888889,0.049319682,-2.10E-04,0.045898798,0.052327882,-2.33E-04,-1.91E-04,450,0.002222222,0.184753856,0.147688922,0.23166851,450,0.002222222
153,Carballido.phy.nex,511.2415674,448.5982507,489.9054532,0.004848209,0.001033705,0.008186312,606.7785463,0.013333333,0.049468606,-2.10E-04,0.046895711,0.052813181,-2.29E-04,-1.88E-04,450,0.002222222,0.174956367,0.133189818,0.209644093,450,0.002222222
154,Carballido.phy.nex,502.3444234,464.6188528,490.4370859,0.003958617,5.29E-04,0.007683716,450,0.04,0.052524063,-2.37E-04,0.04947998,0.05599916,-2.62E-04,-2.17E-04,450,0.002222222,0.175082329,0.127276994,0.220379441,450,0.002222222
155,Carballido.phy.nex,504.0070589,460.0119571,488.9806063,0.004467826,7.38E-04,0.007902209,526.8912073,0.008888889,0.051459927,-2.28E-04,0.047750807,0.054733149,-2.48E-04,-2.04E-04,450,0.002222222,0.176908638,0.128749397,0.215671579,450,0.002222222
156,Carballido.phy.nex,503.8431901,453.1068441,489.1552508,0.003943693,8.28E-04,0.007676914,450,0.048888889,0.050714799,-2.22E-04,0.047673138,0.054430683,-2.42E-04,-1.99E-04,450,0.002222222,0.166914402,0.126042598,0.211307193,450,0.002222222
157,Carballido.phy.nex,505.3988437,463.0272784,492.1376199,0.004398824,6.27E-04,0.008021843,388.6821033,0.022222222,0.053521455,-2.45E-04,0.050226606,0.056912129,-2.68E-04,-2.22E-04,450,0.002222222,0.181049937,0.135648298,0.222175893,450,0.002222222
158,Carballido.phy.nex,514.0174791,461.747937,493.8982167,0.004695153,9.59E-04,0.008448199,450,0.022222222,0.05097157,-2.24E-04,0.047685756,0.054601511,-2.46E-04,-2.02E-04,616.7236718,0.002222222,0.179279928,0.139819205,0.224816234,450,0.002222222
159,Carballido.phy.nex,503.2741169,460.8636811,490.4011433,0.003978262,9.56E-05,0.006891801,450,0.013333333,0.053403703,-2.44E-04,0.05015425,0.056792331,-2.68E-04,-2.23E-04,450,0.002222222,0.167689409,0.124758365,0.210887055,450,0.002222222
160,Carballido.phy.nex,509.5053165,443.8664133,488.4305763,0.004738,0.001754381,0.00793111,450,0.004444444,0.047724827,-1.97E-04,0.045273127,0.051101006,-2.16E-04,-1.77E-04,380.6531017,0.002222222,0.172393069,0.134639682,0.207786331,282.5541142,0.002222222
161,Carballido.phy.nex,502.5908913,463.2049979,490.7757512,0.003888981,-3.05E-04,0.007166602,544.1158811,0.057777778,0.053115307,-2.41E-04,0.049857512,0.05686072,-2.68E-04,-2.20E-04,450,0.002222222,0.174279819,0.127246703,0.216147114,450,0.002222222
162,Carballido.phy.nex,496.3386572,451.6005509,483.125437,0.004205881,6.56E-04,0.007727242,450,0.026666667,0.051757701,-2.30E-04,0.048059219,0.054886289,-2.52E-04,-2.10E-04,348.5246868,0.002222222,0.16487861,0.12136148,0.213084907,450,0.002222222
163,Carballido.phy.nex,509.4156147,446.492643,486.8817614,0.005174716,0.001344707,0.008838425,450,0.002222222,0.049624905,-2.12E-04,0.046757318,0.05255465,-2.31E-04,-1.92E-04,450,0.002222222,0.182006299,0.141097303,0.220170206,338.8580431,0.002222222
164,Carballido.phy.nex,511.6486114,448.4818365,488.9230585,0.005251231,0.002052064,0.008859488,450,0.008888889,0.048502493,-2.04E-04,0.045404495,0.051911101,-2.24E-04,-1.84E-04,450,0.002222222,0.185633724,0.148228588,0.222937896,450,0.002222222
165,Carballido.phy.nex,501.0991631,449.7040884,484.1014935,0.004416291,3.77E-04,0.007734425,450,0.026666667,0.051417625,-2.27E-04,0.047624269,0.054324456,-2.48E-04,-2.07E-04,450,0.002222222,0.179773366,0.130286515,0.218031138,450,0.002222222
166,Carballido.phy.nex,501.1645205,457.5362649,487.7823545,0.004298597,2.84E-04,0.007795703,450,0.017777778,0.05181968,-2.31E-04,0.048368133,0.055001483,-2.52E-04,-2.08E-04,346.526457,0.002222222,0.176369403,0.127164796,0.219704878,450,0.002222222
167,Carballido.phy.nex,501.615587,450.5677018,486.9944773,0.004391489,6.45E-04,0.007759532,450,0.026666667,0.05201067,-2.32E-04,0.049291602,0.055650794,-2.57E-04,-2.12E-04,381.3141874,0.002222222,0.168479368,0.125565233,0.215432919,450,0.002222222
168,Carballido.phy.nex,508.0381047,455.7637596,490.9987542,0.004584541,8.78E-04,0.008115953,450,0.026666667,0.05211038,-2.33E-04,0.04829019,0.055297683,-2.53E-04,-2.07E-04,450,0.002222222,0.179377423,0.133685764,0.217160539,450,0.002222222
169,Carballido.phy.nex,513.0663526,455.1962223,494.7653086,0.004694442,0.001062575,0.007992541,385.8250174,0.004444444,0.05130442,-2.26E-04,0.048481311,0.054236552,-2.48E-04,-2.06E-04,450,0.002222222,0.176315485,0.132023902,0.210810787,450,0.002222222
170,Carballido.phy.nex,509.6991925,450.4510368,488.8017727,0.004893611,0.001240561,0.008298051,450,0.013333333,0.049880293,-2.14E-04,0.046404157,0.053167564,-2.34E-04,-1.92E-04,450,0.002222222,0.183059575,0.146053752,0.222630957,450,0.002222222
171,Carballido.phy.nex,499.9775932,449.5189265,484.3043715,0.004144304,7.16E-04,0.007933555,450,0.035555556,0.049514201,-2.12E-04,0.046408662,0.052450401,-2.32E-04,-1.92E-04,450,0.002222222,0.171828576,0.130893133,0.213273042,450,0.002222222
172,Carballido.phy.nex,510.1498369,467.065871,495.3192849,0.004290975,6.60E-04,0.007900767,524.0199737,0.035555556,0.05453772,-2.55E-04,0.051392758,0.057955386,-2.85E-04,-2.35E-04,498.7287242,0.002222222,0.175614658,0.131709309,0.216565367,450,0.002222222
173,Carballido.phy.nex,496.8054001,444.7250643,481.5021779,0.00442851,9.02E-04,0.007478442,450,0.008888889,0.049538015,-2.12E-04,0.046528553,0.052325298,-2.32E-04,-1.93E-04,450,0.002222222,0.171734875,0.126494559,0.212407397,380.4338488,0.002222222
174,Carballido.phy.nex,512.5823489,450.0203264,489.4242617,0.005173353,0.001792963,0.008475402,450,0.004444444,0.048459932,-2.03E-04,0.045661152,0.051499357,-2.21E-04,-1.82E-04,450,0.002222222,0.188452647,0.148895456,0.230361689,640.3297859,0.002222222
175,Carballido.phy.nex,499.0148533,459.1837176,487.9385241,0.00372984,4.95E-04,0.007620594,450,0.031111111,0.051934916,-2.32E-04,0.048657126,0.05559317,-2.57E-04,-2.11E-04,450,0.002222222,0.158769155,0.114978894,0.208998399,450,0.002222222
176,Carballido.phy.nex,502.4309325,455.5507173,489.0425149,0.004014617,2.12E-04,0.007069103,450,0.017777778,0.052097463,-2.33E-04,0.048391112,0.055563337,-2.54E-04,-2.09E-04,450,0.002222222,0.168767394,0.126385433,0.211532959,380.3993483,0.002222222
177,Carballido.phy.nex,506.3962136,457.1628927,490.876548,0.004529386,7.13E-04,0.008218651,450,0.026666667,0.052751552,-2.39E-04,0.049520112,0.055578099,-2.59E-04,-2.18E-04,450,0.002222222,0.177822925,0.134847202,0.221176675,540.0353439,0.002222222
178,Carballido.phy.nex,492.4062078,439.651218,477.8626891,0.004170545,5.40E-04,0.007445484,341.4080172,0.013333333,0.049935393,-2.15E-04,0.04662456,0.053031153,-2.34E-04,-1.93E-04,450,0.002222222,0.165465466,0.123692124,0.211274985,450,0.002222222
179,Carballido.phy.nex,510.5567581,448.0903087,488.3796936,0.005202886,0.001199448,0.008671511,536.6918865,0.002222222,0.049195664,-2.08E-04,0.046187374,0.052316873,-2.31E-04,-1.91E-04,351.0614439,0.002222222,0.183564289,0.146257861,0.219088604,450,0.002222222
180,Carballido.phy.nex,501.3639286,456.1215115,485.6392686,0.004691826,9.82E-04,0.008470759,450,0.031111111,0.051375519,-2.26E-04,0.047957482,0.054657547,-2.46E-04,-2.03E-04,450,0.002222222,0.186674578,0.141624815,0.226109065,450,0.002222222
181,Carballido.phy.nex,512.8460155,457.0670227,493.9699636,0.004932326,8.66E-04,0.008304399,450,0.004444444,0.052169861,-2.33E-04,0.049060346,0.055134935,-2.51E-04,-2.11E-04,295.6061363,0.002222222,0.18645985,0.153231498,0.227966216,381.8340821,0.002222222
